Source Type,Distribution,Amount
inflow,1Normal,-572.1981591099674
outflow,2Poisson,-340
inflow,1Normal,-250.05535666218287
outflow,2Poisson,-170
outflow,1Cauchy,-34.87945285399192
outflow,1Cauchy,-13.263788346291086
outflow,1Cauchy,-10.284222285252453
inflow,1Normal,-2541.8150777888945
inflow,1Normal,-322.4730356983304
outflow,1Cauchy,-74.99491751057636
outflow,1Cauchy,-10.958328225737638
outflow,1Cauchy,-10.902572798162845
outflow,1Cauchy,-8.4203096634031
inflow,1Normal,-2268.771119337552
inflow,1Normal,-348.55270198317356
outflow,2Poisson,-170
outflow,1Cauchy,-10.76972328198947
outflow,1Cauchy,-9.156044751248531
outflow,1Cauchy,-8.042236604037582
outflow,1Cauchy,-6.396510054826793
inflow,1Normal,-676.8917574657141
inflow,1Normal,-659.7445036904013
outflow,2Poisson,-170
inflow,1Normal,-116.68214758300657
outflow,1Cauchy,-17.02626493490143
outflow,1Cauchy,-13.53017755226781
outflow,1Cauchy,-11.014764267297476
outflow,1Cauchy,-6.9477265018967636
outflow,1Cauchy,-2113.061390912282
inflow,1Normal,-2091.688439533689
outflow,2Poisson,-170
outflow,1Cauchy,-14.323831237318517
outflow,1Cauchy,-10.22555527307838
outflow,1Cauchy,-8.64104602762655
inflow,1Normal,-2177.012185138915
inflow,1Normal,-1205.928819656106
outflow,2Poisson,-170
outflow,1Cauchy,-18.093658797958017
outflow,1Cauchy,-10.883696208186782
outflow,1Cauchy,-7.0308957019908265
inflow,1Normal,-2070.116783460636
inflow,1Normal,-1162.0635825532254
outflow,2Poisson,-170
inflow,1Normal,-30.655287872020942
outflow,1Cauchy,-11.178693258142857
outflow,1Cauchy,-10.942995503177775
outflow,1Cauchy,-7.374021321586587
inflow,1Normal,-1081.2431185161834
inflow,1Normal,-531.4035884910722
inflow,1Normal,-258.34873568279625
outflow,1Cauchy,-15.436169201912044
outflow,1Cauchy,-11.855230633059653
outflow,1Cauchy,-9.135707319474763
outflow,1Cauchy,-8.68409850183844
inflow,1Normal,-2255.135751457696
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-150.65684956152091
outflow,1Cauchy,-12.078808254339801
outflow,1Cauchy,-11.25565802498285
outflow,1Cauchy,-9.098889240601485
outflow,1Cauchy,-8.339646661116713
inflow,1Normal,-692.0621381607283
inflow,1Normal,-421.743042751169
inflow,1Normal,-279.6171116136872
outflow,1Cauchy,-13.456737002704902
outflow,1Cauchy,-13.335426694450218
outflow,1Cauchy,-7.5374085841071
inflow,1Normal,-2070.3568743558426
inflow,1Normal,-1393.878945405715
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-162.6418438693218
outflow,1Cauchy,-15.439459440046
outflow,1Cauchy,-12.73134740948565
outflow,1Cauchy,-10.192026755748087
outflow,1Cauchy,-6.007993228924697
inflow,1Normal,-1149.2043975550207
inflow,1Normal,-1006.2938549980948
outflow,1Cauchy,-32.53558678856783
outflow,1Cauchy,-12.662901570255126
outflow,1Cauchy,-7.628158548053484
outflow,1Cauchy,-6.773022977572176
inflow,1Normal,-1924.8233257210245
inflow,1Normal,-1062.1500883595427
outflow,1Cauchy,-11.340515808588282
outflow,1Cauchy,-9.295979475799367
outflow,1Cauchy,-8.87864513411208
outflow,1Cauchy,-8.683721351632716
inflow,1Normal,-1432.0160036126708
inflow,1Normal,-273.5455934454841
outflow,1Cauchy,-15.512345700026287
outflow,1Cauchy,-10.661539708555429
outflow,1Cauchy,-9.449829798719716
outflow,1Cauchy,-8.061720815125845
inflow,1Normal,-2554.2079809200077
inflow,1Normal,-657.2010776049947
inflow,1Normal,-45.10176124722349
outflow,1Cauchy,-9.489067807021296
outflow,1Cauchy,-9.061645368366678
outflow,1Cauchy,-8.955931297266579
outflow,1Cauchy,-4.928874733502166
outflow,1Cauchy,-1179.3582972653553
inflow,1Normal,-1058.5457258592114
outflow,2Poisson,-170
inflow,1Normal,-144.1621513041934
outflow,1Cauchy,-10.963685307290884
outflow,1Cauchy,-10.432945454202898
outflow,1Cauchy,-6.3610301526072055
inflow,1Normal,-2960.7144365696913
inflow,1Normal,-1343.7188574993859
outflow,2Poisson,-170
outflow,1Cauchy,-15.242991822437762
outflow,1Cauchy,-13.515513436106364
outflow,1Cauchy,-7.729674656360448
inflow,1Normal,-1725.6205790029512
inflow,1Normal,-1227.6451061039572
outflow,2Poisson,-170
outflow,1Cauchy,-14.953435667191854
outflow,1Cauchy,-11.947171260580225
outflow,1Cauchy,-10.867868478462944
outflow,1Cauchy,-7.409760778929467
inflow,1Normal,-1478.9100497148481
inflow,1Normal,-1387.4632401822118
outflow,2Poisson,-170
inflow,1Normal,-165.09608501752206
outflow,1Cauchy,-14.41977314008157
outflow,1Cauchy,-10.010919323483801
outflow,1Cauchy,-9.81971142248062
outflow,1Cauchy,-6.492347614137348
inflow,1Normal,-1030.5675673299547
inflow,1Normal,-900.1292601699437
inflow,1Normal,-698.408964123298
outflow,1Cauchy,-22.18054833005194
outflow,1Cauchy,-15.80078009294918
outflow,1Cauchy,-11.833965152931246
outflow,1Cauchy,-11.349599688372903
inflow,1Normal,-2102.2100935824847
inflow,1Normal,-1949.936611169415
outflow,2Poisson,-170
outflow,1Cauchy,-54.749975282473855
outflow,1Cauchy,-12.31702833204007
outflow,1Cauchy,-10.752669251201871
outflow,1Cauchy,-7.22557671337213
inflow,1Normal,-1148.5223000064707
inflow,1Normal,-647.511228491512
outflow,2Poisson,-170
outflow,1Cauchy,-10.658613426996087
outflow,1Cauchy,-9.996580299710955
outflow,1Cauchy,-8.651187892625346
outflow,1Cauchy,-8.016692559726737
inflow,1Normal,-1978.0367896382693
outflow,2Poisson,-170
outflow,1Cauchy,-12.954112329891668
outflow,1Cauchy,-12.384050427266736
outflow,1Cauchy,-11.553973591875412
outflow,1Cauchy,-8.055783707728136
inflow,1Normal,-1223.805637447888
inflow,1Normal,-1024.607733628014
inflow,1Normal,-500.9893199954792
outflow,2Poisson,-170
outflow,1Cauchy,-12.075700151904476
outflow,1Cauchy,-10.976212625560164
outflow,1Cauchy,-10.663589028998501
outflow,1Cauchy,-9.115995512331665
inflow,1Normal,-3695.813271079124
inflow,1Normal,-1232.1489911255583
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.571772381648838
outflow,1Cauchy,-14.966867318487079
outflow,1Cauchy,-10.239334337266204
outflow,1Cauchy,-9.465284473754108
inflow,1Normal,-668.6524967588117
outflow,2Poisson,-170
inflow,1Normal,-59.61187792804914
outflow,1Cauchy,-37.01174411013952
outflow,1Cauchy,-14.835905075971185
outflow,1Cauchy,-10.169321859130767
inflow,1Normal,-876.7169717004286
inflow,1Normal,-549.8650931154846
inflow,1Normal,-423.61129907009456
outflow,2Poisson,-170
outflow,1Cauchy,-11.690499199007416
outflow,1Cauchy,-9.092736695011073
outflow,1Cauchy,-8.786344337845392
outflow,1Cauchy,-7.112803904989457
inflow,1Normal,-1552.3400311830353
inflow,1Normal,-872.496821979621
outflow,2Poisson,-170
outflow,1Cauchy,-10.135357150575791
outflow,1Cauchy,-8.083155629808386
outflow,1Cauchy,-6.527444535728867
outflow,1Cauchy,-6.463360486151546
inflow,1Normal,-1630.0514370613919
inflow,1Normal,-617.3677667173571
outflow,2Poisson,-170
inflow,1Normal,-135.77639375562177
outflow,1Cauchy,-10.704409707782219
outflow,1Cauchy,-9.957023054568308
outflow,1Cauchy,-6.900770209440904
outflow,1Cauchy,-2.4371773251407687
inflow,1Normal,-1248.8723855308035
inflow,1Normal,-446.2680402960991
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-9.304894072467784
outflow,1Cauchy,-7.512673476712652
outflow,1Cauchy,-5.72287477025121
inflow,1Normal,-2414.183495998889
inflow,1Normal,-635.5471157863722
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-31.887188691921153
outflow,1Cauchy,-11.739240890425771
outflow,1Cauchy,-9.962450109113595
outflow,1Cauchy,-9.2165654521738
outflow,1Cauchy,-9.096371205964811
inflow,1Normal,-2419.8721670131276
inflow,1Normal,-1423.0316359671633
outflow,2Poisson,-170
outflow,1Cauchy,-10.61537901908573
outflow,1Cauchy,-10.467803486115443
outflow,1Cauchy,-10.326508974503607
outflow,1Cauchy,-9.070137748851405
inflow,1Normal,-2450.953652175278
inflow,1Normal,-933.579598633914
outflow,2Poisson,-170
outflow,1Cauchy,-15.630800739673418
outflow,1Cauchy,-12.839457769275516
outflow,1Cauchy,-11.312705498102712
outflow,1Cauchy,-1.817370756660683
inflow,1Normal,-2522.784632594307
inflow,1Normal,-1985.1055328811149
inflow,1Normal,-690.322236762049
outflow,2Poisson,-170
outflow,1Cauchy,-48.496084025970944
outflow,1Cauchy,-12.417136205575634
outflow,1Cauchy,-10.513253114871915
inflow,1Normal,-1255.126108106812
inflow,1Normal,-818.9819956761273
outflow,1Cauchy,-9.848206614479984
outflow,1Cauchy,-9.793168129171304
outflow,1Cauchy,-5.365049800997919
inflow,1Normal,-1142.9031560959959
inflow,1Normal,-843.8781668775359
outflow,1Cauchy,-10.78281382650929
outflow,1Cauchy,-8.951496931280012
outflow,1Cauchy,-7.85744902732021
outflow,1Cauchy,-7.751180936639383
inflow,1Normal,-2499.378932497924
inflow,1Normal,-1004.9724729090472
outflow,2Poisson,-170
outflow,1Cauchy,-18.4431205842461
outflow,1Cauchy,-10.02508779135611
outflow,1Cauchy,-9.046912665551638
outflow,1Cauchy,-8.120388690953668
inflow,1Normal,-1396.2646387209602
inflow,1Normal,-1039.6728829019507
outflow,2Poisson,-170
inflow,1Normal,-112.1757429318567
outflow,1Cauchy,-11.26904459012308
outflow,1Cauchy,-9.252597276758417
outflow,1Cauchy,-5.303871000872856
outflow,1Cauchy,-3.115094430228103
inflow,1Normal,-842.4008160732786
inflow,1Normal,-261.7722911407316
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-134.4310825928037
outflow,1Cauchy,-24.739504004711513
outflow,1Cauchy,-14.209098912890052
outflow,1Cauchy,-11.06315017409167
outflow,1Cauchy,-10.638065469496398
inflow,1Normal,-677.0985009166761
inflow,1Normal,-397.9347079977408
outflow,1Cauchy,-10.838185888934976
outflow,1Cauchy,-10.580709556574362
outflow,1Cauchy,-9.998194445902948
outflow,1Cauchy,-9.95076219026293
inflow,1Normal,-1405.159115854146
inflow,1Normal,-133.4633547935809
inflow,1Normal,-13.729707836598948
outflow,1Cauchy,-10.389899714137162
outflow,1Cauchy,-9.033780480452902
outflow,1Cauchy,-8.840077274369445
outflow,1Cauchy,-7.977682593720937
inflow,1Normal,-1298.6498933154357
outflow,1Cauchy,-12.956144552170977
outflow,1Cauchy,-10.622502092096013
outflow,1Cauchy,-9.559487688995642
outflow,1Cauchy,-7.035891735785999
inflow,1Normal,-2965.153665773331
outflow,2Poisson,-170
outflow,1Cauchy,-12.73138979203369
outflow,1Cauchy,-9.98866350829068
outflow,1Cauchy,-8.99915168334083
outflow,1Cauchy,-8.08049625434549
inflow,1Normal,-1324.194544647737
outflow,2Poisson,-510
inflow,1Normal,-78.61487486918878
outflow,1Cauchy,-49.442513854208556
outflow,1Cauchy,-13.448356297620453
outflow,1Cauchy,-9.453082465714717
inflow,1Normal,-1281.2932838915788
inflow,1Normal,-794.7472964768164
inflow,1Normal,-545.1894920211963
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-19.451552717861947
outflow,1Cauchy,-12.941319546888746
outflow,1Cauchy,-9.594929913224217
outflow,1Cauchy,-6.855083287298212
inflow,1Normal,-1689.5446197390474
inflow,1Normal,-1009.6431161995799
outflow,2Poisson,-340
inflow,1Normal,-104.45137354860563
outflow,1Cauchy,-13.474656712135282
outflow,1Cauchy,-11.564381041585133
outflow,1Cauchy,-10.991683488349645
outflow,1Cauchy,-10.75558728868551
inflow,1Normal,-3457.4360077022548
outflow,2Poisson,-170
inflow,1Normal,-39.82844388999354
outflow,1Cauchy,-11.587987824293487
outflow,1Cauchy,-10.798602982311342
outflow,1Cauchy,-9.741875383453356
outflow,1Cauchy,-8.912022841449138
inflow,1Normal,-901.5662679111539
inflow,1Normal,-783.43518107142
inflow,1Normal,-547.8414859151577
outflow,1Cauchy,-11.044979215970573
outflow,1Cauchy,-10.652950134620605
outflow,1Cauchy,-9.51563815406048
outflow,1Cauchy,-7.716163092197412
inflow,1Normal,-660.7331458426848
inflow,1Normal,-194.88187185507115
inflow,1Normal,-47.65918085223113
outflow,1Cauchy,-11.764399214674846
outflow,1Cauchy,-9.031948866923148
outflow,1Cauchy,-8.426932599481775
outflow,1Cauchy,-2921.4621372304237
inflow,1Normal,-1653.4141997930665
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-9.825561502420545
outflow,1Cauchy,-6.89450859362065
outflow,1Cauchy,-5.258360916542346
inflow,1Normal,-1910.5434101053454
inflow,1Normal,-1000.6722080960959
outflow,2Poisson,-170
outflow,1Cauchy,-22.45460790699309
outflow,1Cauchy,-13.53196908964349
outflow,1Cauchy,-8.164220992869389
outflow,1Cauchy,-3.576073608576144
inflow,1Normal,-1504.3261913383076
outflow,2Poisson,-340
outflow,2Poisson,-170
inflow,1Normal,-158.18476985092715
outflow,1Cauchy,-12.146966907626286
outflow,1Cauchy,-8.940967737265535
outflow,1Cauchy,-6.091111376191567
inflow,1Normal,-1383.4235749979737
inflow,1Normal,-809.818912980149
inflow,1Normal,-374.6589660258973
outflow,2Poisson,-170
outflow,1Cauchy,-12.132916452660975
outflow,1Cauchy,-10.770696413734122
outflow,1Cauchy,-10.491568765349992
outflow,1Cauchy,-8.519497863336756
inflow,1Normal,-486.4261673556541
inflow,1Normal,-403.06555672190143
outflow,2Poisson,-170
outflow,1Cauchy,-48.8939194955545
outflow,1Cauchy,-10.79066392507361
outflow,1Cauchy,-4.73022105713107
inflow,1Normal,-3196.087492624941
outflow,1Cauchy,-24.21412470896641
outflow,1Cauchy,-13.502551008455178
outflow,1Cauchy,-9.490247981726869
outflow,1Cauchy,-5.839026327475311
inflow,1Normal,-1566.9479452211824
inflow,1Normal,-332.4749857641521
outflow,2Poisson,-170
outflow,1Cauchy,-20.45752751450691
outflow,1Cauchy,-8.844900606337523
outflow,1Cauchy,-8.83070462797948
outflow,1Cauchy,-7.5812121701451805
inflow,1Normal,-1396.7497079877176
inflow,1Normal,-944.0181553975887
outflow,2Poisson,-170
outflow,1Cauchy,-10.107018251979486
outflow,1Cauchy,-8.01047651229473
outflow,1Cauchy,-7.368732986490981
outflow,1Cauchy,-6.6266809394355075
inflow,1Normal,-1569.6197588636835
inflow,1Normal,-1283.7056763828418
outflow,2Poisson,-170
outflow,1Cauchy,-15.12757489898301
outflow,1Cauchy,-3.3644526123670193
inflow,1Normal,-1262.279643341656
inflow,1Normal,-1186.7988674534363
inflow,1Normal,-279.31992782073536
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-9.993042118216161
outflow,1Cauchy,-9.043223942763166
outflow,1Cauchy,-8.953125251208057
outflow,1Cauchy,-5.478951414619954
inflow,1Normal,-2326.7013258606385
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-10.497925776000343
outflow,1Cauchy,-10.050948928516329
outflow,1Cauchy,-9.728074045048478
outflow,1Cauchy,-1.6890300497423851
inflow,1Normal,-1645.2204918381674
outflow,1Cauchy,-10.537070643159703
outflow,1Cauchy,-8.786851381435682
outflow,1Cauchy,-8.36090117338504
outflow,1Cauchy,-5.767726305847472
inflow,1Normal,-1196.5144323091738
outflow,1Cauchy,-12.501581624146578
outflow,1Cauchy,-10.691819711892121
outflow,1Cauchy,-9.718640585609231
outflow,1Cauchy,-8.86748110646693
inflow,1Normal,-1.4157695210677446
inflow,1Normal,-828.2591985720778
inflow,1Normal,-508.76796489425544
outflow,1Cauchy,-10.720355454420172
outflow,1Cauchy,-9.596923272362776
outflow,1Cauchy,-6.27099156867421
inflow,1Normal,-994.8044789699214
inflow,1Normal,-221.12941809454333
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-19.92285946932212
outflow,1Cauchy,-16.449662203512418
outflow,1Cauchy,-10.476990180822938
outflow,1Cauchy,-10.127811079480727
inflow,1Normal,-557.309714893955
inflow,1Normal,-542.8524339455223
outflow,2Poisson,-170
outflow,1Cauchy,-11.66258253793837
outflow,1Cauchy,-9.135840961018731
outflow,1Cauchy,-7.825618865741643
outflow,1Cauchy,-7.381681658587157
inflow,1Normal,-1456.1855995009491
inflow,1Normal,-225.05616220399213
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.06496665587175
outflow,1Cauchy,-9.571597614059595
outflow,1Cauchy,-9.367404623567754
outflow,1Cauchy,-8.510891438822634
inflow,1Normal,-2223.0256085746078
outflow,1Cauchy,-15.301543424062297
outflow,1Cauchy,-12.62624412032203
outflow,1Cauchy,-12.182513532038822
inflow,1Normal,-1349.6900154056946
inflow,1Normal,-292.3644197201121
outflow,1Cauchy,-17.486910455290214
outflow,1Cauchy,-10.93156009794696
outflow,1Cauchy,-8.642320447973372
outflow,1Cauchy,-5.531245445437715
inflow,1Normal,-1933.7667456658999
inflow,1Normal,-655.3366200973819
outflow,1Cauchy,-209.3983730068396
inflow,1Normal,-149.44507521221837
outflow,1Cauchy,-17.678213619311226
outflow,1Cauchy,-13.360544237124866
outflow,1Cauchy,-13.160291784297593
inflow,1Normal,-1516.5029142299602
outflow,2Poisson,-170
outflow,1Cauchy,-19.160045610019136
outflow,1Cauchy,-15.448368482995992
outflow,1Cauchy,-10.729975713287761
outflow,1Cauchy,-7.750463259670046
inflow,1Normal,-2141.035042351595
inflow,1Normal,-1794.6946023583116
outflow,1Cauchy,-10.775236487910837
outflow,1Cauchy,-10.674427339144723
outflow,1Cauchy,-8.2599126286315
outflow,1Cauchy,-7.430262723959875
inflow,1Normal,-896.8852313234976
inflow,1Normal,-755.2587428096003
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-30.471567437935153
outflow,1Cauchy,-11.055116094072687
outinflow,1Normal,-2111.3464097750884
inflow,1Normal,-1243.9859610876335
outflow,2Poisson,-170
outflow,1Cauchy,-16.924672604463606
outflow,1Cauchy,-10.596009677360515
outflow,1Cauchy,-9.010685329503364
outflow,1Cauchy,-8.139398549739862
inflow,1Normal,-2805.005700465286
inflow,1Normal,-2236.2312791881864
outflow,1Cauchy,-20.196457653059433
outflow,1Cauchy,-16.936270902608694
outflow,1Cauchy,-15.689006539738529
outflow,1Cauchy,-6.0451827879288516
inflow,1Normal,-3223.0120570940007
inflow,1Normal,-1394.4033531080001
outflow,1Cauchy,-34.446000838763624
outflow,1Cauchy,-14.516686407551088
outflow,1Cauchy,-9.07395756302857
inflow,1Normal,-2352.0875984709123
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-48.868851078312225
outflow,1Cauchy,-28.71818311402552
outflow,1Cauchy,-21.117781709963545
outflow,1Cauchy,-9.594469402856394
outflow,1Cauchy,-9.59186049576005
inflow,1Normal,-2090.9180361314166
inflow,1Normal,-1068.7604514938212
inflow,1Normal,-561.9562093350207
outflow,2Poisson,-170
outflow,1Cauchy,-9.125577804371162
outflow,1Cauchy,-3.764758613828171
outflow,1Cauchy,-2.470830601990172
inflow,1Normal,-742.242942123141
inflow,1Normal,-615.5951553177115
inflow,1Normal,-552.1510923194278
outflow,1Cauchy,-14.257884143894177
outflow,1Cauchy,-11.43577204862172
outflow,1Cauchy,-10.1864509765765
outflow,1Cauchy,-9.362169059853557
inflow,1Normal,-1560.686654590765
outflow,2Poisson,-340
outflow,2Poisson,-170
inflow,1Normal,-29.83589432530671
outflow,1Cauchy,-9.544570389481805
outflow,1Cauchy,-9.321487760025127
outflow,1Cauchy,-7.887349880230326
outflow,1Cauchy,-3.17679667736017
inflow,1Normal,-3575.9393000657974
outflow,2Poisson,-170
outflow,1Cauchy,-10.064781346653701
outflow,1Cauchy,-9.543649215209328
outflow,1Cauchy,-6.143618979557775
inflow,1Normal,-3937.155194233252
inflow,1Normal,-765.577027395048
outflow,2Poisson,-340
outflow,1Cauchy,-11.402309929160834
outflow,1Cauchy,-11.180779957500778
outflow,1Cauchy,-9.580043431180496
outflow,1Cauchy,-1.9134669875850019
inflow,1Normal,-1716.8850456260216
inflow,1Normal,-295.8215940162617
outflow,2Poisson,-170
outflow,1Cauchy,-10.369307015386838
outflow,1Cauchy,-8.122541104016491
outflow,1Cauchy,-7.087263380426592
inflow,1Normal,-1062.9294369489824
inflow,1Normal,-588.909923525193
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-28.91418575878843
outflow,1Cauchy,-11.845536527260595
outflow,1Cauchy,-6.754776381612142
inflow,1Normal,-1897.0142842288888
inflow,1Normal,-1072.5318721084748
outflow,2Poisson,-170
outflow,1Cauchy,-10.97676598271443
outflow,1Cauchy,-10.787387961694632
outflow,1Cauchy,-7.915449182085997
outflow,1Cauchy,-6.84885214521699
inflow,1Normal,-644.2951421851834
inflow,1Normal,-480.5333657039761
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-9.465506584101863
outflow,1Cauchy,-8.033149688977831
outflow,1Cauchy,-6.778667480616146
inflow,1Normal,-1756.0201111284896
inflow,1Normal,-1524.981117389909
inflow,1Normal,-276.73316143219824
outflow,1Cauchy,-12.226630248720957
outflow,1Cauchy,-10.58750939874625
outflow,1Cauchy,-8.353685044175261
inflow,1Normal,-2889.2827736770437
inflow,1Normal,-911.9022003378426
inflow,1Normal,-726.7149679488167
outflow,2Poisson,-170
outflow,1Cauchy,-10.035199643105019
outflow,1Cauchy,-8.294197913541776
inflow,1Normal,-1512.2369168196287
inflow,1Normal,-1480.0869550522484
inflow,1Normal,-183.67676579144324
outflow,2Poisson,-170
outflow,1Cauchy,-14.639205953830615
outflow,1Cauchy,-9.29478777107825
outflow,1Cauchy,-4.084310614010401
outflow,1Cauchy,-2.8285399587416
inflow,1Normal,-1596.771322982751
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-69.75265777494002
outflow,1Cauchy,-11.94564538583039
outflow,1Cauchy,-11.029320442217989
outflow,1Cauchy,-10.244290924901392
outflow,1Cauchy,-9.73251335015965
inflow,1Normal,-1206.4202795026333
inflow,1Normal,-1120.2050016748904
outflow,1Cauchy,-18.620450234377472
outflow,1Cauchy,-9.64850928405869
outflow,1Cauchy,-8.499507437956309
outflow,1Cauchy,-3.1748573150220274
inflow,1Normal,-2456.729978407201
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-11.7154950166475
outflow,1Cauchy,-9.748589807419744
outflow,1Cauchy,-9.226444177718504
outflow,1Cauchy,-5.5672181344550875
inflow,1Normal,-1838.1684009484843
inflow,1Normal,-357.4062193988979
outflow,1Cauchy,-10.829927678577072
outflow,1Cauchy,-10.324230831437909
outflow,1Cauchy,-8.37486985080155
outflow,1Cauchy,-2.0704639114627126
inflow,1Normal,-1620.1718868379978
inflow,1Normal,-806.1897927351307
inflow,1Normal,-64.21256673447502
outflow,1Cauchy,-12.377676292980373
outflow,1Cauchy,-11.05833927319874
outflow,1Cauchy,-9.506424040211838
outflow,1Cauchy,-8.979499763168015
inflow,1Normal,-1031.9298235655233
outflow,2Poisson,-340
inflow,1Normal,-239.14343812505408
outflow,1Cauchy,-17.599904537461924
outflow,1Cauchy,-10.854918482571668
outflow,1Cauchy,-9.055769271663488
outflow,1Cauchy,-8.59338343325414
inflow,1Normal,-2200.5805556755754
inflow,1Normal,-1531.4366453837067
outflow,1Cauchy,-50.37221150980113
outflow,1Cauchy,-21.995572749808495
outflow,1Cauchy,-13.880689070339894
outflow,1Cauchy,-10.00753292024751
inflow,1Normal,-1563.1920277340348
inflow,1Normal,-817.2301248492065
outflow,1Cauchy,-12.533176428359228
outflow,1Cauchy,-11.728110242253297
outflow,1Cauchy,-10.68557833080518
outflow,1Cauchy,-7.374454465615079
inflow,1Normal,-1136.6520785487392
inflow,1Normal,-921.0198708540655
inflow,1Normal,-177.10787062330127
outflow,2Poisson,-170
outflow,1Cauchy,-36.712660642164515
outflow,1Cauchy,-12.987077398282217
outflow,1Cauchy,-9.667237561987504
outflow,1Cauchy,-8.657845842688229
inflow,1Normal,-1027.62824682625
inflow,1Normal,-927.527553845189
outflow,2Poisson,-170
outflow,1Cauchy,-14.976304576063914
inflow,1Normal,-13.990791349368337
outflow,1Cauchy,-10.945511192299854
outflow,1Cauchy,-10.116006990616528
outflow,1Cauchy,-5.711286903630228
inflow,1Normal,-865.724591540635
inflow,1Normal,-706.149112531736
inflow,1Normal,-93.69749720674996
outflow,1Cauchy,-14.167094898049562
outflow,1Cauchy,-11.400563763006046
outflow,1Cauchy,-10.845978231662103
outflow,1Cauchy,-10.239913742281006
inflow,1Normal,-654.541760020842
outflow,2Poisson,-340
outflow,1Cauchy,-275.7631052585754
inflow,1Normal,-247.40329703132852
outflow,1Cauchy,-14.033726580276241
outflow,1Cauchy,-11.819717207939696
outflow,1Cauchy,-8.254432544731388
inflow,1Normal,-1768.9920214691049
inflow,1Normal,-1373.4809141878252
outflow,1Cauchy,-28.969621354595706
outflow,1Cauchy,-27.072468576411758
outflow,1Cauchy,-12.00287520107935
outflow,1Cauchy,-10.835756221426132
inflow,1Normal,-1395.6419713500277
inflow,1Normal,-1011.7105652929041
inflow,1Normal,-810.7548899612809
inflow,1Normal,-281.07758594569924
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.911519927119844
outflow,1Cauchy,-10.778385821504207
outflow,1Cauchy,-9.672589527523385
outflow,1Cauchy,-7.896712492372275
inflow,1Normal,-1453.6332071741476
inflow,1Normal,-922.7719284397459
outflow,2Poisson,-170
outflow,1Cauchy,-12.164879874162002
outflow,1Cauchy,-11.858130125659226
outflow,1Cauchy,-11.303675482332949
outflow,1Cauchy,-7.679372571908537
inflow,1Normal,-1945.6976826269256
inflow,1Normal,-1815.3420849580307
outflow,1Cauchy,-16.68269907180364
outflow,1Cauchy,-11.414130539038469
outflow,1Cauchy,-8.527669368040284
outflow,1Cauchy,-6.378208227693124
inflow,1Normal,-1158.3676504978685
inflow,1Normal,-548.4563923255138
outflow,1Cauchy,-11.735492733973615
outflow,1Cauchy,-10.533406825464747
outflow,1Cauchy,-10.347735415065916
outflow,1Cauchy,-8.978089422692284
inflow,1Normal,-2240.8719049017036
inflow,1Normal,-1025.8358294971747
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-18.717851176531227
outflow,1Cauchy,-9.945851497199744
outflow,1Cauchy,-9.457929649700173
outflow,1Cauchy,-6.3289620861928455
inflow,1Normal,-1512.2992187867126
inflow,1Normal,-522.252706848554
outflow,2Poisson,-340
outflow,2Poisson,-340
inflow,1Normal,-25.366043406853933
outflow,1Cauchy,-11.869640493156702
outflow,1Cauchy,-11.257094173037817
outflow,1Cauchy,-10.539779669111045
outflow,1Cauchy,-8.761807127692592
inflow,1Normal,-2058.0212322660627
inflow,1Normal,-1466.62345680132
inflow,1Normal,-428.49682292flow,1Cauchy,-9.784354207298737
outflow,1Cauchy,-8.044644876065536
inflow,1Normal,-1073.3862313825507
inflow,1Normal,-207.25133714161998
outflow,1Cauchy,-12.183670557211663
outflow,1Cauchy,-9.931399773230371
outflow,1Cauchy,-8.623051592835859
outflow,1Cauchy,-6.466562318288118
inflow,1Normal,-1897.5903225997436
inflow,1Normal,-199.27081969444237
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.324019134339792
outflow,1Cauchy,-10.232625636231985
outflow,1Cauchy,-4.5375161205532395
inflow,1Normal,-2959.8581282256328
