Source Type,Distribution,Amount
outflow,1Cauchy,-6.469889199478075
outflow,1Cauchy,-11.639192770532215
inflow,1Normal,-8.105506689849307
inflow,1Normal,-983.6508314383685
outflow,1Cauchy,-5.749597250256573
inflow,1Normal,-587.2747293151093
outflow,2Poisson,-170
outflow,1Cauchy,-32.998108556041444
inflow,1Normal,-1102.879177703182
outflow,1Cauchy,-7.387573345100478
inflow,1Normal,-217.30310330736523
inflow,1Normal,-901.8063592483035
outflow,2Poisson,-170
outflow,1Cauchy,-9.24883817632667
inflow,1Normal,-85.41298974322603
outflow,1Cauchy,-7.533880863131081
inflow,1Normal,-1139.4035874490974
outflow,2Poisson,-170
outflow,1Cauchy,-10.961516531058013
inflow,1Normal,-188.99661036935703
inflow,1Normal,-83.39962848477552
outflow,1Cauchy,-8.364492639221798
inflow,1Normal,-1274.9952938632741
outflow,1Cauchy,-12.260867908521291
inflow,1Normal,-35.39019712622107
outflow,1Cauchy,-12.419375566182516
inflow,1Normal,-1309.8841861629178
outflow,1Cauchy,-8.752417373681388
inflow,1Normal,-710.0333296139951
outflow,1Cauchy,-25.362749642646527
inflow,1Normal,-700.6121799832034
outflow,2Poisson,-170
outflow,1Cauchy,-9.044658504793489
inflow,1Normal,-206.28325956636394
inflow,1Normal,-847.7259759425788
outflow,1Cauchy,-8.80472725055769
inflow,1Normal,-493.30898318813684
outflow,1Cauchy,-6.375245214714333
inflow,1Normal,-202.51118538539538
outflow,1Cauchy,-4.45136716175017
inflow,1Normal,-187.40964504413535
inflow,1Normal,-2234.1439246536097
outflow,1Cauchy,-11.457197943370938
inflow,1Normal,-1586.3626271283724
outflow,2Poisson,-170
inflow,1Normal,-1608.0191488580567
outflow,2Poisson,-170
outflow,1Cauchy,-0.8323957128750425
inflow,1Normal,-491.5007320361536
outflow,2Poisson,-170
outflow,1Cauchy,-11.255544101039185
outflow,1Cauchy,-11.610387854907076
inflow,1Normal,-1.3387482985899979
inflow,1Normal,-266.9513832116664
outflow,1Cauchy,-10.405160525556807
inflow,1Normal,-337.6634638882496
outflow,2Poisson,-170
outflow,1Cauchy,-15.349380668579819
inflow,1Normal,-779.4932137133941
outflow,1Cauchy,-6.1051647570985885
inflow,1Normal,-158.10232119374774
inflow,1Normal,-1444.5559547669732
outflow,1Cauchy,-6.383217318725257
outflow,2Poisson,-170
inflow,1Normal,-15.342148435017222
outflow,1Cauchy,-11.33386477108493
inflow,1Normal,-653.3940459798667
outflow,1Cauchy,-8.692727971144334
inflow,1Normal,-167.4083804243537
outflow,1Cauchy,-9.724776513828095
inflow,1Normal,-134.28601249979835
outflow,1Cauchy,-10.285870273846166
outflow,2Poisson,-170
inflow,1Normal,-53.13373067387381
outflow,1Cauchy,-12.826677321074493
inflow,1Normal,-1356.3320705290405
outflow,1Cauchy,-10.38361054575906
inflow,1Normal,-422.15205823754684
outflow,2Poisson,-170
outflow,1Cauchy,-8.577592861976797
inflow,1Normal,-103.22674953038344
outflow,1Cauchy,-11.730550605585536
inflow,1Normal,-681.4472815123004
outflow,1Cauchy,-246.78610860364057
inflow,1Normal,-273.32717008753383
outflow,1Cauchy,-8.598534067561948
inflow,1Normal,-26.894173184259884
outflow,1Cauchy,-10.867993716229027
inflow,1Normal,-757.5879049995671
outflow,1Cauchy,-5.350455292421121
inflow,1Normal,-1249.0079015426538
ou170
outflow,1Cauchy,-9.457929649700173
inflow,1Normal,-522.252706848554
outflow,2Poisson,-340
outflow,1Cauchy,-10.539779669111045
inflow,1Normal,-203.43949745107147
outflow,2Poisson,-170
outflow,1Cauchy,-12.047096943639868
inflow,1Normal,-455.6218320418271
outflow,1Cauchy,-9.416056826992522
inflow,1Normal,-428.4968229248566
outflow,2Poisson,-340
outflow,1Cauchy,-8.208503603173678
inflow,1Normal,-2327.591370785193
outflow,1Cauchy,-10.18113210373972
inflow,1Normal,-938.9640645702002
outflow,1Cauchy,-9.577929261444636
outflow,1Cauchy,-5.60272840210779
inflow,1Normal,-1.1868575914094848
inflow,1Normal,-494.58302209806357
outflow,2Poisson,-170
outflow,1Cauchy,-13.351107651341998
inflow,1Normal,-1403.090235114049
inflow,1Normal,-700.1320052486435
outflow,2Poisson,-170
outflow,1Cauchy,-8.068312156107584
inflow,1Normal,-1410.623914193816
outflow,2Poisson,-170
outflow,1Cauchy,-8.678438500085935
inflow,1Normal,-207.36643425299803
outflow,1Cauchy,-11.537954579901653
outflow,2Poisson,-170
inflow,1Normal,-18.40330402049144
outflow,1Cauchy,-12.403427022048476
inflow,1Normal,-3257.2521258454854
outflow,1Cauchy,-8.451610281329522
outflow,2Poisson,-170
inflow,1Normal,-59.12123123503754
outflow,1Cauchy,-9.117769419641672
outflow,2Poisson,-170
inflow,1Normal,-84.94205409552364
outflow,1Cauchy,-9.904700295107773
inflow,1Normal,-1045.4054704494208
outflow,1Cauchy,-11.930621372707083
inflow,1Normal,-1363.2643850957431
outflow,1Cauchy,-11.1192275041548
outflow,2Poisson,-170
outflow,1Cauchy,-11.692044493622685
inflow,1Normal,-1462.8889139697017
outflow,1Cauchy,-9.337631570864634
outflow,2Poisson,-170
outflow,1Cauchy,-4.186377426184826
inflow,1Normal,-985.2323014023241
outflow,1Cauchy,-110.79229775472072
inflow,1Normal,-1326.5730461573223
outflow,1Cauchy,-8.990851338761999
inflow,1Normal,-803.8860703254247
outflow,1Cauchy,-12.395034604075576
inflow,1Normal,-583.6910509572359
outflow,2Poisson,-170
outflow,1Cauchy,-8.065355843006532
inflow,1Normal,-50.181980516948066
outflow,1Cauchy,-10.753266564064708
inflow,1Normal,-240.98116178839496
outflow,1Cauchy,-9.02571827790055
inflow,1Normal,-49.01059456506154
outflow,1Cauchy,-14.185453566563353
inflow,1Normal,-1910.8339673270918
outflow,1Cauchy,-2.7235102985217168
inflow,1Normal,-903.9634523701402
outflow,1Cauchy,-11.935764417439625
inflow,1Normal,-625.4187794481229
outflow,1Cauchy,-9.76296418543082
inflow,1Normal,-740.7957771835804
outflow,1Cauchy,-15.913938760750835
inflow,1Normal,-1526.808848202511
outflow,1Cauchy,-10.67345426652485
inflow,1Normal,-132.73210402088614
outflow,1Cauchy,-13.11111073893192
inflow,1Normal,-732.5476656289165
outflow,1Cauchy,-11.938011008319465
inflow,1Normal,-1719.6041669139333
outflow,1Cauchy,-18.293490014437396
inflow,1Normal,-87.19687475045816
outflow,1Cauchy,-7.4937785752008
inflow,1Normal,-1499.5107680228134
outflow,1Cauchy,-11.12033027366395
inflow,1Normal,-93.09299568372947
outflow,1Cauchy,-9.294884304519824
inflow,1Normal,-557.6371365835384
outflow,1Cauchy,-0.5778269404608505
inflow,1Normal,-2471.3876272604557
outflow,1Cauchy,-10.260611435886233
outflow,2Poisson,-170
inflow,1Normal,-63.24738311366236
outflow,1Cauchy,-10.446628903391353
inflow,1Normal,-523.6421517096076
outflow,1Cauchy,-17.534356661072145
inflow,1Normal,-3340.273260677371
outflow,1Cauchy,-3.884901745298089
inflow,1Normal,-89.36273498937925
outflow,1Cauchy,-6.723765725130616
inflow,1Normal,-263.73400244929036
outflow,1Cauchy,-11.534400555993845
inflow,1Normal,-230.33725244932768
outflow,1Cauchy,-8.072378881149444
inflow,1Normal,-2462.1260887415237
outflow,1Cauchy,-15.260391062189914
outflow,2Poisson,-170
inflow,1Normal,-86.72332392957323
outflow,1Cauchy,-8.050250341506523
outflow,2Poisson,-170
inflow,1Normal,-145.61880040986813
inflow,1Normal,-333.03328711958534
outflow,2Poisson,-170
outflow,1Cauchy,-9.41143124566859
inflow,1Normal,-172.42437009741423
outflow,1Cauchy,-9.578886746354508
inflow,1Normal,-709.9359840439774
outflow,1Cauchy,-7.126943703106141
inflow,1Normal,-440.99161933296926
outflow,1Cauchy,-11.858701915377758
inflow,1Normal,-214.66878266290408
outflow,1Cauchy,-41.03692493700043
inflow,1Normal,-472.6082432331914
outflow,1Cauchy,-9.206988088505074
inflow,1Normal,-898.459439571343
outflow,2Poisson,-170
outflow,1Cauchy,-12.52293914468496
inflow,1Normal,-852.3135080426862
outflow,1Cauchy,-9.72687006072518
inflow,1Normal,-43.912573462857374
outflow,1Cauchy,-6.943017969538147
inflow,1Normal,-303.8835733819539
outflow,1Cauchy,-8.593667148845471
inflow,1Normal,-291.39553655176405
outflow,1Cauchy,-4.881761544432709
inflow,1Normal,-749.1450608466216
outflow,1Cauchy,-13.561071439065667
inflow,1Normal,-1549.9297263448507
outflow,1Cauchy,-11.494476072784952
inflow,1Normal,-194.4342102308937
outflow,1Cauchy,-9.235072867213741
inflow,1Normal,-819.8110138377505
outflow,1Cauchy,-11.994980588482598
inflow,1Normal,-251.40449089965705
outflow,1Cauchy,-8.901474930070158
inflow,1Normal,-1080.3694988087088
outflow,1Cauchy,-8.409282096858936
inflow,1Normal,-71.27762796383053
outflow,1Cauchy,-5.136791288866961
inflow,1Normal,-94.13466778979983
outflow,1Cauchy,-7.7696740537697835
inflow,1Normal,-619.1652646121795
outflow,1Cauchy,-8.378147902542208
inflow,1Normal,-14.338221309022536
outflow,1Cauchy,-6.646878436686087
outflow,2Poisson,-170
inflow,1Normal,-150.7536652337958
outflow,1Cauchy,-6.031483045455182
inflow,1Normal,-988.1201134854176
outflow,2Poisson,-170
outflow,1Cauchy,-10.737068963986333
inflow,1Normal,-415.4323619254274
outflow,2Poisson,-170
outflow,1Cauchy,-1.3750906664281164
inflow,1Normal,-780.0931898615204
inflow,1Normal,-658.7896024029078
outflow,2Poisson,-170
outflow,1Cauchy,-19.136459123124247
inflow,1Normal,-1286.1574734958676
outflow,1Cauchy,-9.087630363821479
inflow,1Normal,-608.757389838594
outflow,2Poisson,-170
outflow,1Cauchy,-22.77321882765552
inflow,1Normal,-60.66431124679603
outflow,1Cauchy,-5.983985551000468
inflow,1Normal,-593.3828326705598
outflow,1Cauchy,-1.8369067900420664
inflow,1Normal,-732.2617129523842
outflow,2Poisson,-170
outflow,1Cauchy,-9.606946279620205
inflow,1Normal,-639.5376916679548
outflow,1Cauchy,-7.8837467325551245
inflow,1Normal,-1317.1546455730545
outflow,1Cauchy,-8.231909521277709
inflow,1Normal,-307.36043434832254
outflow,1Cauchy,-5.227719188664761
inflow,1Normal,-369.9608621242572
inflow,1Normal,-842.0380496960955
outflow,1Cauchy,-1.186229831148454
inflow,1Normal,-552.6385963636174
outflow,1Cauchy,-15.616574654704952
inflow,1Normal,-37.99363183705822
outflow,1Cauchy,-4.838122330130451
inflow,1Normal,-1003.8086653471254
outflow,1Cauchy,-7.148720103706486
inflow,1Normal,-413.30452079736517
outflow,1Cauchy,-11.894966371672822
inflow,1Normal,-919.431869880265
outflow,1Cauchy,-11.378779877319591
outflow,2Poisson,-170
inflow,1Normal,-117.65143339665372
outflow,1Cauchy,-15.65032080158593
inflow,1Normal,-206.7688676607183
outflow,1Cauchy,-18.29149737597728
inflow,1Normal,-579.712263460095
outflow,1Cauchy,-10.11307492060767
inflow,1Normal,-1008.9029461889324
outflow,1Cauchy,-9.50691425187622
inflow,1Normal,-320.9391824226927
outflow,2Poisson,-170
outflow,1Cauchy,-7.751297910030395
inflow,1Normal,-707.48812628402
outflow,1Cauchy,-10.561490267338693
inflow,1Normal,-3108.0246262149635
outflow,1Cauchy,-8.819790262826267
inflow,1Normal,-505.78204019483337
outflow,1Cauchy,-11.485714210815276
inflow,1Normal,-217.65341250175894
outflow,1Cauchy,-11.762859518381983
inflow,1Normal,-1181.3445070955715
inflow,1Normal,-741.5139991011462
outflow,2Poisson,-170
outflow,1Cauchy,-12.02834424691929
outflow,2Poisson,-170
inflow,1Normal,-41.2455691424519
outflow,1Cauchy,-10.383462922826206
inflow,1Normal,-131.926457302011
outflow,1Cauchy,-9.717879419435937
inflow,1Normal,-1578.7405311278221
outflow,1Cauchy,-9.342903097746273
inflow,1Normal,-666.2079646527332
outflow,1Cauchy,-13.304259821553408
inflow,1Normal,-559.0680128833285
outflow,1Cauchy,-10.28103681933806
inflow,1Normal,-268.6867173618754
outflow,1Cauchy,-16.584432475000654
inflow,1Normal,-1033.8528506054352
outflow,1Cauchy,-72.31675331454113
inflow,1Normal,-2402.7570608668384
outflow,1Cauchy,-11.107506182935216
inflow,1Normal,-678.4342153973338
outflow,2Poisson,-170
outflow,1Cauchy,-8.99609649172252
inflow,1Normal,-493.0519432240672
outflow,1Cauchy,-13.1Normal,-866.5935733668057
outflow,1Cauchy,-1.4664002192224608
inflow,1Normal,-292.43362207503765
inflow,1Normal,-1144.2751202102147
outflow,2Poisson,-170
outflow,1Cauchy,-8.333076865084717
inflow,1Normal,-764.5065891350189
outflow,2Poisson,-170
inflow,1Normal,-494.60596097756843
outflow,2Poisson,-170
outflow,1Cauchy,-102.80025264583799
inflow,1Normal,-303.7622733960873
outflow,1Cauchy,-10.263001326415097
inflow,1Normal,-1757.110649062264
outflow,1Cauchy,-6.375632759551162
inflow,1Normal,-277.24954754038043
outflow,1Cauchy,-17.294832845272495
inflow,1Normal,-170.62452159123717
outflow,1Cauchy,-17.947234670527397
inflow,1Normal,-1077.292416038357
outflow,2Poisson,-340
outflow,1Cauchy,-10.445171735375755
inflow,1Normal,-482.4041053280414
outflow,1Cauchy,-10.116391166060211
inflow,1Normal,-147.38378872473527
inflow,1Normal,-819.1073976526262
outflow,1Cauchy,-10.354948119525151
inflow,1Normal,-1073.9907316342117
outflow,1Cauchy,-7.795586777653877
inflow,1Normal,-561.527301059645
outflow,1Cauchy,-10.535060713292667
inflow,1Normal,-306.4730257904024
outflow,2Poisson,-170
outflow,1Cauchy,-7.304230103101079
inflow,1Normal,-618.5674183897621
outflow,2Poisson,-170
outflow,1Cauchy,-8.439790709531549
inflow,1Normal,-539.0765384121216
outflow,1Cauchy,-10.712401689645471
outflow,1Cauchy,-13.257642591178024
inflow,1Normal,-625.114866116435
inflow,1Normal,-762.1843324948426
outflow,2Poisson,-170
outflow,1Cauchy,-7.806728180581171
inflow,1Normal,-879.4845752047653
outflow,1Cauchy,-10.653439451540958
inflow,1Normal,-1489.8117132196458
outflow,1Cauchy,-8.371776984503962
inflow,1Normal,-59.469281639645644
outflow,1Cauchy,-10.081065152391144
outflow,2Poisson,-170
inflow,1Normal,-165.7311085450562
outflow,1Cauchy,-10.271115884014584
inflow,1Normal,-620.4079105567416
outflow,1Cauchy,-9.731441071562541
outflow,2Poisson,-170
outflow,1Cauchy,-10.08474151656191
outflow,1Cauchy,-8.82894481681016
outflow,2Poisson,-170
outflow,1Cauchy,-12.899262990596192
inflow,1Normal,-929.0316930658801
outflow,1Cauchy,-7.48849976031242
inflow,1Normal,-332.8991164824757
outflow,2Poisson,-170
outflow,1Cauchy,-7.107684790045695
outflow,1Cauchy,-373.06759564913295
inflow,1Normal,-410.67161757201484
outflow,1Cauchy,-9.71841218381759
inflow,1Normal,-584.3536166693543
outflow,1Cauchy,-12.469313689089324
inflow,1Normal,-1006.2824359260873
outflow,1Cauchy,-9.077872700852629
inflow,1Normal,-221.70372628469687
outflow,1Cauchy,-20.79826204201906
inflow,1Normal,-718.4155292990375
outflow,1Cauchy,-15.472209013211415
inflow,1Normal,-2111.248170116835
outflow,1Cauchy,-9.591339299409295
inflow,1Normal,-482.87926004917557
outflow,1Cauchy,-10.530488936112304
outflow,1Cauchy,-12.602384430619663
inflow,1Normal,-2.742170130496291
inflow,1Normal,-220.46298981946927
outflow,1Cauchy,-6.69384797421502
outflow,2Poisson,-170
inflow,1Normal,-39.367489050171045
outflow,1Cauchy,-12.31677343498858
inflow,1Normal,-166.09090783764344
outflow,1Cauchy,-13.37667236617342
inflow,1Normal,-2329.7166990878586
inflow,1Normal,-1459.654704765558
outflow,2Poisson,-170
inflow,1Normal,-359.4247906318074
outflow,2Poisson,-340
outflow,1Cauchy,-11.279583389384015
inflow,1Normal,-130.95503430453698
outflow,1Cauchy,-11.968612943124498
inflow,1Normal,-279.1974489127107
outflow,2Poisson,-170
outflow,1Cauchy,-8.528269715809556
inflow,1Normal,-782.5435193134477
outflow,1Cauchy,-11.029808584837724
inflow,1Normal,-1048.3172787167714
outflow,1Cauchy,-11.835853494675616
inflow,1Normal,-192.95829235643396
outflow,1Cauchy,-17.825166754507066
inflow,1Normal,-484.80449699368614
outflow,1Cauchy,-8.866673570448475
inflow,1Normal,-1469.5622639975877
outflow,2Poisson,-170
outflow,1Cauchy,-8.729888178130846
outflow,2Poisson,-170
outflow,1Cauchy,-10.080756476644963
inflow,1Normal,-685.9057016521809
outflow,1Cauchy,-9.379920393639887
inflow,1Normal,-397.3328159187204
outflow,1Cauchy,-15.802225893855105
inflow,1Normal,-1347.7959309871808
inflow,1Normal,-1587.3784922346615
outflow,1Cauchy,-9.729854724388774
inflow,1Normal,-1624.615222909209
outflow,1Cauchy,-9.115255549482267
outflow,2Poisson,-170
inflow,1Normal,-71.24773892665263
inflow,1Normal,-2357.3017475958018
outflow,2Poisson,-170
outflow,1Cauchy,-13.588456295269275
inflow,1Normal,-310.9874214455775
outflow,1Cauchy,-8.970007041551936
inflow,1Normal,-764.5060546896325
outflow,2Poisson,-170
outflow,1Cauchy,-7.829009330701135
inflow,1Normal,-1999.8494510363614
outflow,1Cauchy,-10.526416597861463
inflow,1Normal,-1949.6983783118758
outflow,1Cauchy,-13.317063897088145
inflow,1Normal,-169.1637528169167
outflow,1Cauchy,-8.903447299938565
inflow,1Normal,-1333.174888836976
inflow,1Normal,-45.64658549247955
inflow,1Normal,-516.3897634408095
outflow,1Cauchy,-9.352993940595766
inflow,1Normal,-1437.342541217786
outflow,1Cauchy,-21.71783511286447
inflow,1Normal,-403.31238513620457
outflow,1Cauchy,-23.218108181069866
inflow,1Normal,-995.8334167854641
outflow,1Cauchy,-10.273423727783333
inflow,1Normal,-1711.4893188758438
outflow,1Cauchy,-4.150437788815149
inflow,1Normal,-398.2949770439269
outflow,2Poisson,-170
outflow,1Cauchy,-10.368239128473883
inflow,1Normal,-650.0694256787142
outflow,2Poisson,-170
outflow,1Cauchy,-9.339010948755066
inflow,1Normal,-297.5320015638879
outflow,1Cauchy,-9.940099348661027
inflow,1Normal,-489.7095335771521
outflow,1Cauchy,-4.321073579586526
inflow,1Normal,-260.5538722094416
inflow,1Normal,-644.4372020804213
outflow,1Cauchy,-8.501620997048216
inflow,1Normal,-403.61611590433097
outflow,1Cauchy,-11.662060378194555
inflow,1Normal,-811.0622304238436
outflow,2Poisson,-170
outflow,1Cauchy,-8.904938738111348
outflow,1Cauchy,-511.7625657660335
inflow,1Normal,-658.7197150156683
outflow,2Poisson,-170
outflow,1Cauchy,-11.683911047381496
inflow,1Normal,-90.04616783589903
outflow,1Cauchy,-13.366844447187262
inflow,1Normal,-286.85065706839407
outflow,1Cauchy,-5.7620039732768955
inflow,1Normal,-312.81322967188953
outflow,1Cauchy,-8.259756984071187
inflow,1Normal,-990.6755849232749
outflow,1Cauchy,-11.763897684476731
inflow,1Normal,-525.8125943984475
outflow,1Cauchy,-25.608419436659645
inflow,1Normal,-2480.251630778205
outflow,1Cauchy,-11.011605857304483
outflow,2Poisson,-340
outflow,1Cauchy,-12.864841634275402
inflow,1Normal,-2698.114908707498
outflow,1Cauchy,-10.204353542027352
inflow,1Normal,-1242.7180434354252
outflow,1Cauchy,-11.537218910768987
inflow,1Normal,-953.1676287020066
outflow,1Cauchy,-23.160196652518387
inflow,1Normal,-828.1461582203892
outflow,1Cauchy,-9.889518885387554
inflow,1Normal,-640.9095561300386
outflow,1Cauchy,-5.995129525798853
inflow,1Normal,-1321.061163231979
inflow,1Normal,-126.37753702162406
outflow,1Cauchy,-6.346086992249859
outflow,2Poisson,-170
inflow,1Normal,-31.265445762660704
outflow,1Cauchy,-9.214632576698632
inflow,1Normal,-788.8494862126951
outflow,1Cauchy,-9.307141712110571
outflow,2Poisson,-170
outflow,1Cauchy,-8.50608921404097
inflow,1Normal,-488.9836336467869
outflow,1Cauchy,-11.14489506776331
inflow,1Normal,-295.1249206466425
outflow,1Cauchy,-9.342707692606853
inflow,1Normal,-286.36179060112
outflow,1Cauchy,-11.489750914968948
inflow,1Normal,-868.7672802866747
outflow,1Cauchy,-11.267988564451425
inflow,1Normal,-503.1615065822834
outflow,1Cauchy,-9.926072236879397
inflow,1Normal,-1288.692871055735
outflow,2Poisson,-170
outflow,1Cauchy,-11.954450026199126
inflow,1Normal,-317.7492188481523
outflow,1Cauchy,-9.901250601293928
inflow,1Normal,-521.0406353756425
outflow,1Cauchy,-12.318279371810268
inflow,1Normal,-968.2143080669185
outflow,1Cauchy,-14.192745267369455
inflow,1Normal,-294.3742621832868
outflow,1Cauchy,-9.025002346170648
inflow,1Normal,-1220.9925553238386
outflow,2Poisson,-170
outflow,1Cauchy,-6.8745438254915605
inflow,1Normal,-476.7519756637199
outflow,1Cauchy,-1.0945669985496114
inflow,1Normal,-800.0723723772647
outflow,1Cauchy,-10.79209583006299
inflow,1Normal,-349.38485187627714
outflow,2Poisson,-170
outflow,1Cauchy,-9.880754851347632
inflow,1Normal,-350.63457511433853
outflow,1Cauchy,-7.527413519670816
inflow,1Normal,-246.13302606089144
outflow,1Cauchy,-9.892050349899016
inflow,1Normal,-1235.6079589129379
outflow,1Cauchy,-7.88225726558262
inflow,1Normal,-69.16901908618591
inflow,1Normal,-175.23517083513235
outflow,1Cauchy,-7.831396009874598
outflow51449698948
inflow,1Normal,-649.5434772509647
outflow,1Cauchy,-12.893847424569689
inflow,1Normal,-38.469632729738024
outflow,1Cauchy,-13.875040317684523
inflow,1Normal,-213.8415747996188
outflow,1Cauchy,-12.425492164172613
inflow,1Normal,-785.7030794059302
outflow,1Cauchy,-10.82493154858909
inflow,1Normal,-594.8285845000875
outflow,1Cauchy,-9.083037707590488
inflow,1Normal,-172.48328462596697
outflow,1Cauchy,-11.26141541390493
inflow,1Normal,-425.3662255748743
outflow,1Cauchy,-12.269283484475228
inflow,1Normal,-914.0763634767382
outflow,2Poisson,-170
outflow,1Cauchy,-17.99407815336535
inflow,1Normal,-1499.1296992839227
outflow,1Cauchy,-17.641724208278358
inflow,1Normal,-547.707407798179
outflow,1Cauchy,-13.63913307429897
inflow,1Normal,-941.3040163675703
outflow,1Cauchy,-29.824674942833795
inflow,1Normal,-131.41477726460204
outflow,1Cauchy,-8.931471731628415
inflow,1Normal,-966.1653939123098
outflow,1Cauchy,-13.77184203062123
inflow,1Normal,-827.7281805618521
outflow,2Poisson,-170
outflow,1Cauchy,-12.952157138854309
inflow,1Normal,-461.3755669619394
outflow,1Cauchy,-10.967271330457997
inflow,1Normal,-225.35616171706926
outflow,1Cauchy,-10.919703570913326
inflow,1Normal,-598.3857984271708
outflow,1Cauchy,-12.743170818913672
inflow,1Normal,-937.3367528629132
inflow,1Normal,-332.44191698083796
outflow,1Cauchy,-11.57080784050597
inflow,1Normal,-319.4118656647397
outflow,1Cauchy,-9.993817977003808
inflow,1Normal,-619.589673560597
outflow,1Cauchy,-13.316943322436362
inflow,1Normal,-636.9564631793505
outflow,2Poisson,-170
outflow,1Cauchy,-8.322197645892352
inflow,1Normal,-680.4635198528644
outflow,1Cauchy,-10.535082084392837
inflow,1Normal,-242.08335998903402
outflow,1Cauchy,-9.581987306371696
inflow,1Normal,-213.6253687052708
outflow,1Cauchy,-17.27913366105617
inflow,1Normal,-686.1504505075263
outflow,2Poisson,-170
inflow,1Normal,-892.2018617306157
outflow,1Cauchy,-9.163824759373574
inflow,1Normal,-87.53377335447503
outflow,1Cauchy,-23.904511739027022
inflow,1Normal,-998.3556281939198
outflow,1Cauchy,-11.355361621601329
inflow,1Normal,-1173.8920208079007
outflow,1Cauchy,-9.187717764395398
inflow,1Normal,-1241.4397792062857
outflow,1Cauchy,-17.1112812429102
inflow,1Normal,-2901.168739097655
inflow,1Normal,-20.863656700508493
outflow,1Cauchy,-9.467829622578826
outflow,2Poisson,-170
outflow,1Cauchy,-7.381658492619957
inflow,1Normal,-623.263534924029
outflow,1Cauchy,-15.479563785261792
inflow,1Normal,-359.79081867192735
outflow,1Cauchy,-14.067400090887228
outflow,2Poisson,-170
inflow,1Normal,-259.55141919636304
outflow,1Cauchy,-9.922700982167763
outflow,2Poisson,-340
inflow,1Normal,-285.2050798926033
outflow,1Cauchy,-4.07572381726069
inflow,1Normal,-1346.3015751613739
outflow,1Cauchy,-11.704749482323466
outflow,2Poisson,-170
outflow,1Cauchy,-9.402035177063963
inflow,1Normal,-2438.1680947251084
outflow,1Cauchy,-9.147295847241365
inflow,1Normal,-853.9092516994107
outflow,1Cauchy,-11.269031632244534
inflow,1Normal,-1070.001393852203
outflow,1Cauchy,-10.449812542243565
inflow,1Normal,-90.79397455724364
outflow,1Cauchy,-17.337221509939848
inflow,1Normal,-1110.2918304963016
outflow,2Poisson,-170
outflow,1Cauchy,-11.317440960911027
inflow,1Normal,-418.8240631112535
outflow,1Cauchy,-10.920650375140923
inflow,1Normal,-772.9309228459442
outflow,2Poisson,-170
outflow,1Cauchy,-10.03753727818218
inflow,1Normal,-2195.8156839745093
inflow,1Normal,-674.2292110338958
outflow,1Cauchy,-6.478910402086186
inflow,1Normal,-938.7238702776784
outflow,1Cauchy,-8.12342769248819
inflow,1Normal,-375.90621252711145
outflow,1Cauchy,-6.8633929337250645
inflow,1Normal,-219.2603798689259
outflow,2Poisson,-170
outflow,1Cauchy,-13.096451446676559
outflow,2Poisson,-170
inflow,1Normal,-31.763880020891122
outflow,1Cauchy,-9.873338287522255
inflow,1Normal,-321.3589979998154
outflow,1Cauchy,-9.638629753041686
inflow,1Normal,-236.4638921076157
outflow,2Poisson,-170
outflow,1Cauchy,-24.178037882638947
inflow,1Normal,-4070.700705974721
inflow,1Normal,-1348.4829639103516
outflow,1Cauchy,-9.26041954740526
inflow,1Normal,-967.0540164332589
outflow,1Cauchy,-102.16520072534679
inflow,1Normal,-266.5201658319294
outflow,2Poisson,-170
outflow,1Cauchy,-14.02698167091112
inflow,1Normal,-886.5762370659528
outflow,1Cauchy,-9.237575483679109
inflow,1Normal,-1759.9184628475875
outflow,1Cauchy,-8.526916075208495
inflow,1Normal,-2134.475484716062
outflow,1Cauchy,-53.95625500401102
outflow,2Poisson,-170
outflow,1Cauchy,-12.257063245324996
inflow,1Normal,-8.661633374529387
inflow,1Normal,-45.702606790186096
outflow,1Cauchy,-12.935359016346647
inflow,1Normal,-957.6641997347455
outflow,1Cauchy,-5.075938982556849
inflow,1Normal,-727.6176307090807
outflow,1Cauchy,-8.7895598636763
inflow,1Normal,-1838.0737788420852
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.20914661942793
outflow,2Poisson,-170
outflow,1Cauchy,-10.500061746258668
inflow,1Normal,-767.2515653205671
outflow,1Cauchy,-16.5828827266829
inflow,1Normal,-272.25832640552846
outflow,2Poisson,-170
outflow,1Cauchy,-18.692445788908223
inflow,1Normal,-25.43532606584069
outflow,1Cauchy,-11.130448143054089
inflow,1Normal,-1463.0360538640402
outflow,1Cauchy,-10.147009212264098
inflow,1Normal,-611.8355520173125
outflow,1Cauchy,-4.721783710562282
inflow,1Normal,-1554.8566628450126
outflow,1Cauchy,-10.764783508313357
inflow,1Normal,-772.01771593027
outflow,2Poisson,-170
outflow,1Cauchy,-6.2829708958529356
inflow,1Normal,-1564.9150812912453
inflow,1Normal,-237.6970237170312
outflow,2Poisson,-170
outflow,1Cauchy,-8.67491726704421
inflow,1Normal,-397.96729769045703
outflow,1Cauchy,-8.892163500545054
inflow,1Normal,-73.36010276063459
outflow,1Cauchy,-5.72538941338068
inflow,1Normal,-430.3875081447785
outflow,2Poisson,-170
outflow,1Cauchy,-9.84959802563111
inflow,1Normal,-827.1326452136198
outflow,2Poisson,-340
inflow,1Normal,-558.1723975260477
outflow,1Cauchy,-22.57694445162982
inflow,1Normal,-1416.2827673778766
outflow,1Cauchy,-10.247150409923794
