Source Type,Distribution,Amount
inflow,1Normal,-857.772075213504
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.272912015795747
outflow,1Cauchy,-12.012714059412719
outflow,1Cauchy,-9.363938050999536
outflow,1Cauchy,-8.953799910274384
outflow,1Cauchy,-8.315193871724802
outflow,1Cauchy,-8.266011350615713
outflow,1Cauchy,-8.036393732334881
outflow,1Cauchy,-4.003304605881703
inflow,1Normal,-2766.1606213559394
inflow,1Normal,-1252.05300666652
inflow,1Normal,-384.9045188904306
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-21.216563874240023
outflow,1Cauchy,-13.425234011804037
outflow,1Cauchy,-13.183976160697227
outflow,1Cauchy,-10.314341653019392
outflow,1Cauchy,-9.863734083638002
outflow,1Cauchy,-8.548916198583887
outflow,1Cauchy,-7.941440082368109
outflow,1Cauchy,-0.897820517138781
inflow,1Normal,-1719.919141181839
inflow,1Normal,-1358.7826291075064
inflow,1Normal,-1236.261511156947
inflow,1Normal,-201.57788681921966
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.74418283173838
outflow,1Cauchy,-11.977164980590338
outflow,1Cauchy,-11.340834601375965
outflow,1Cauchy,-10.157920204112209
outflow,1Cauchy,-10.030564129152324
outflow,1Cauchy,-8.082009150134615
outflow,1Cauchy,-6.463621742138063
inflow,1Normal,-2225.1964571763883
inflow,1Normal,-1096.71289374542
inflow,1Normal,-774.2787058752548
inflow,1Normal,-324.6261963081331
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.684127906996578
outflow,1Cauchy,-10.625177609888377
outflow,1Cauchy,-10.200340777380603
outflow,1Cauchy,-9.97273002182332
outflow,1Cauchy,-9.545258909116079
outflow,1Cauchy,-9.305785331350835
outflow,1Cauchy,-8.922241637099283
outflow,1Cauchy,-8.543479683538623
inflow,1Normal,-1366.8486505253074
inflow,1Normal,-967.1535105627286
inflow,1Normal,-259.4047758096078
inflow,1Normal,-212.82554341555837
outflow,2Poisson,-170
outflow,1Cauchy,-18.922197023631348
outflow,1Cauchy,-12.150111675262318
outflow,1Cauchy,-11.910198401096746
outflow,1Cauchy,-11.150879140372927
outflow,1Cauchy,-10.157736970661244
outflow,1Cauchy,-10.109770073231035
outflow,1Cauchy,-9.309717052448962
outflow,1Cauchy,-5.708112703740837
inflow,1Normal,-2328.528710887642
inflow,1Normal,-2126.9794895529885
inflow,1Normal,-1977.1644549585503
inflow,1Normal,-1598.290809035214
outflow,2Poisson,-170
outflow,1Cauchy,-12.97481243078182
outflow,1Cauchy,-12.043446676514417
outflow,1Cauchy,-11.309859610311573
outflow,1Cauchy,-9.74282220436175
outflow,1Cauchy,-8.54726217707504
outflow,1Cauchy,-7.657573461504734
inflow,1Normal,-1838.2255320561633
inflow,1Normal,-1350.723642455953
outflow,2Poisson,-170
inflow,1Normal,-155.82713971552522
inflow,1Normal,-37.03835217440883
outflow,1Cauchy,-21.173364988033235
outflow,1Cauchy,-14.83861176001864
outflow,1Cauchy,-11.414963893138973
outflow,1Cauchy,-11.295928035918763
outflow,1Cauchy,-11.143245530025789
outflow,1Cauchy,-8.017729909195419
outflow,1Cauchy,-7.377086814082827
outflow,1Cauchy,-6.9051093097326435
inflow,1Normal,-757.9237521074667
inflow,1Normal,-459.8493941551837
inflow,1Normal,-248.81691351272048
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-95.24036389204298
outflow,1Cauchy,-14.426118442368491
outflow,1Cauchy,-10.647177042898152
outflow,1Cauchy,-10.245537760162534
outflow,1Cauchy,-9.946437920087405
outflow,1Cauchy,-9.665684317969358
outflow,1Cauchy,-9.288915683755134
outflow,1Cauchy,-7.47408119838896
outflow,1Cauchy,-6.461200357174596
outflow,1Cauchy,-7047.0526237048725
inflow,1Normal,-1086.3696466478302
inflow,1Normal,-888.7643795570611
inflow,1Normal,-402.7651955153967
outflow,2Poisson,-170
outflow,1Cauchy,-19.278529069101694
outflow,1Cauchy,-17.271839971646138
outflow,1Cauchy,-16.54559143896573
outflow,1Cauchy,-12.721598926228957
outflow,1Cauchy,-11.485915441160268
outflow,1Cauchy,-9.6138311031902
outflow,1Cauchy,-8.777089920841332
inflow,1Normal,-2542.4863820191426
inflow,1Normal,-2365.4779653911596
inflow,1Normal,-1774.26127414859
inflow,1Normal,-939.1892420277369
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-136.4641595173545
outflow,1Cauchy,-11.011431982845496
outflow,1Cauchy,-10.991441521790493
outflow,1Cauchy,-10.642913248441408
outflow,1Cauchy,-9.804017183624188
outflow,1Cauchy,-9.71620789324102
outflow,1Cauchy,-8.945275058035376
outflow,1Cauchy,-7.391951795241464
outflow,1Cauchy,-4.6891657982328265
inflow,1Normal,-2137.7843488138196
inflow,1Normal,-1622.2936763412483
inflow,1Normal,-1118.7394986162822
inflow,1Normal,-987.847066260968
outflow,2Poisson,-170
outflow,1Cauchy,-39.39313449180198
outflow,1Cauchy,-10.05717322657538
outflow,1Cauchy,-9.641631141034276
outflow,1Cauchy,-9.609480151542485
outflow,1Cauchy,-9.150083197149964
outflow,1Cauchy,-8.881315938671573
outflow,1Cauchy,-8.792331591101442
outflow,1Cauchy,-4.099333920035396
inflow,1Normal,-1676.2703379254692
inflow,1Normal,-1345.2551771210708
inflow,1Normal,-979.5072582585966
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-24.84313698000932
outflow,1Cauchy,-14.680987374837153
outflow,1Cauchy,-13.234612170936046
outflow,1Cauchy,-12.712678268290329
outflow,1Cauchy,-10.98024803580504
outflow,1Cauchy,-10.73926527612568
outflow,1Cauchy,-9.783210733378851
outflow,1Cauchy,-9.353223311345221
inflow,1Normal,-1342.1326684807302
inflow,1Normal,-1092.1161995609566
inflow,1Normal,-641.6476525745132
outflow,2Poisson,-170
outflow,1Cauchy,-125.03548268460725
inflow,1Normal,-31.30319880795298
outflow,1Cauchy,-16.1256704432998
outflow,1Cauchy,-12.247284245976461
outflow,1Cauchy,-10.777407319491397
outflow,1Cauchy,-10.206554635539899
outflow,1Cauchy,-7.791514917956384
outflow,1Cauchy,-7.6433351955287225
inflow,1Normal,-2826.6872549846594
inflow,1Normal,-1886.878478375668
inflow,1Normal,-1127.9244594500306
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-24.778787498387203
outflow,1Cauchy,-14.734829807979924
outflow,1Cauchy,-12.969083659409208
outflow,1Cauchy,-12.648622535924376
outflow,1Cauchy,-10.749933135824035
outflow,1Cauchy,-9.342684688180753
outflow,1Cauchy,-7.066991188706929
outflow,1Cauchy,-6.563005626627085
inflow,1Normal,-5.699509794191471
inflow,1Normal,-2300.585080760229
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.820110088630633
outflow,1Cauchy,-13.077355391408293
outflow,1Cauchy,-10.436174454761181
outflow,1Cauchy,-10.090906321869504
outflow,1Cauchy,-9.927032811832118
outflow,1Cauchy,-9.456151150089907
outflow,1Cauchy,-9.105482735605108
inflow,1Normal,-3456.0751448316223
inflow,1Normal,-2154.7560516849
inflow,1Normal,-1093.4860495755154
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-15.618906333334934
outflow,1Cauchy,-14.857759685466018
outflow,1Cauchy,-12.034894447286725
outflow,1Cauchy,-9.436801767670342
outflow,1Cauchy,-9.013249720954754
outflow,1Cauchy,-8.896996795971166
outflow,1Cauchy,-6.913139515098637
outflow,1Cauchy,-5.653070915729192
inflow,1Normal,-2015.7574508677321
inflow,1Normal,-1673.5770630082889
inflow,1Normal,-1180.0083987708242
inflow,1Normal,-391.62946139899975
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-22.922152744587677
outflow,1Cauchy,-12.285965412558093
outflow,1Cauchy,-11.254298870540563
outflow,1Cauchy,-9.95579698732142
outflow,1Cauchy,-9.451619627392985
outflow,1Cauchy,-9.208800085723594
outflow,1Cauchy,-9.168124148145584
outflow,1Cauchy,-2.652528603294124
inflow,1Normal,-1295.9780813141656
inflow,1Normal,-672.5988363978672
inflow,1Normal,-288.4299173609705
inflow,1Normal,-262.9908732123688
outflow,2Poisson,-170
inflow,1Normal,-169.15588439225536
outflow,1Cauchy,-9.736201304553951
outflow,1Cauchy,-8.735042884340944
outflow,1Cauchy,-8.598053598993301
outflow,1Cauchy,-7.902851898697712
outflow,1Cauchy,-4.212485623957055
outflow,1Cauchy,-4.110937128150421
inflow,1Normal,-3872.125451528924
inflow,1Normal,-2148.038212308775
inflow,1Normal,-2057.239976807379
inflow,1Normal,-538.9085655790552
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-22.271160567256697
outflow,1Cauchy,-12.915398233782842
outflow,1Cauchy,-11.976973911917353
outflow,1Cauchy,-7.320719541667009
outflow,1Cauchy,-6.702037255192736
outflow,1Cauchy,-6.152681152974009
inflow,1Normal,-4258.263550641864
inflow,1Normal,-2457.2562584807147
outflow,2Poisson,-170
inflow,1Normal,-22.250351599519114
outflow,1Cauchy,-11.216768473649424
outflow,1Cauchy,-10.62469550569121
outflow,1Cauchy,-10.405179952392379
outflow,1Cauchy,-9.219296884699359
outflow,1Cauchy,-9.071334012290611
outflow,1Cauchy,-9.025214399678003
outflow,1Cauchy,-8.951740102127092
outflow,1Cauchy,-7.422086867297708
inflow,1Normal,-4261.401518474118
inflow,1Normal,-2282.965374129664
outflow,2Poisson,-680
outflow,2Poisson,-170
inflow,1Normal,-72.75651848466697
outflow,1Cauchy,-13.906162990361784
outflow,1Cauchy,-12.133216588046732
outflow,1Cauchy,-11.869607552988516
outflow,1Cauchy,-8.996438456419275
outflow,1Cauchy,-8.98609359769388
outflow,1Cauchy,-6.1117801804397285
outflow,1Cauchy,-11661.414582674803
inflow,1Normal,-2528.1446953365325
inflow,1Normal,-1075.2174985577722
outflow,2Poisson,-170
outflow,1Cauchy,-14.451045930059411
outflow,1Cauchy,-11.443192202778368
outflow,1Cauchy,-11.386263630566754
outflow,1Cauchy,-11.082597756106914
outflow,1Cauchy,-9.426014407291037
outflow,1Cauchy,-7.078253285140255
outflow,1Cauchy,-3508.851091528699
inflow,1Normal,-2021.1823846410773
inflow,1Normal,-1595.705568562517
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-22.205441479822277
outflow,1Cauchy,-15.338273678123219
outflow,1Cauchy,-9.526385077529689
outflow,1Cauchy,-8.85674291892209
outflow,1Cauchy,-5.602695422575329
outflow,1Cauchy,-1.3700790819208741
outflow,1Cauchy,-0.9515067614371944
inflow,1Normal,-2030.0809808363133
inflow,1Normal,-1845.9429802907628
inflow,1Normal,-1594.7141751992092
inflow,1Normal,-616.8972888712179
inflow,1Normal,-470.3848685555318
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-38.20251654215152
outflow,1Cauchy,-14.225710994961679
outflow,1Cauchy,-11.563898847425255
outflow,1Cauchy,-10.776046158081707
outflow,1Cauchy,-9.986505337185282
outflow,1Cauchy,-9.154078353929284
outflow,1Cauchy,-8.690327341248906
outflow,1Cauchy,-8.377796676008433
outflow,1Cauchy,-8.075511818057098
inflow,1Normal,-1931.150504489524
inflow,1Normal,-1853.9355413059725
inflow,1Normal,-897.0623326356484
inflow,1Normal,-336.92012777873754
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-114.30864271098784
outflow,1Cauchy,-12.049652074558605
outflow,1Cauchy,-11.567020134685993
outflow,1Cauchy,-11.219774315683708
outflow,1Cauchy,-10.583030371705387
outflow,1Cauchy,-8.641155399339812
outflow,1Cauchy,-8.037107563535287
outflow,1Cauchy,-2.3738269297530987
outflow,1Cauchy,-1.4557844853506747
inflow,1Normal,-2339.317726795222
inflow,1Normal,-1072.6803627673291
inflow,1Normal,-893.0359698502716
inflow,1Normal,-856.3624184552768
outflow,2Poisson,-170
outflow,1Cauchy,-13.006594732336342
outflow,1Cauchy,-11.100374589352532
outflow,1Cauchy,-10.239186307842633
outflow,1Cauchy,-9.706044479607987
outflow,1Cauchy,-9.27722570799633
outflow,1Cauchy,-7.943049012983947
outflow,1Cauchy,-1.2126263609974046
inflow,1Normal,-1774.4277257387744
inflow,1Normal,-1014.0031831583173
inflow,1Normal,-763.2402982076933
inflow,1Normal,-365.80653106511033
inflow,1Normal,-224.0715236420897
outflow,2Poisson,-170
outflow,1Cauchy,-14.574818744305233
outflow,1Cauchy,-11.860021386664666
outflow,1Cauchy,-10.400484370238686
outflow,1Cauchy,-10.183514376488663
outflow,1Cauchy,-9.186646010326568
outflow,1Cauchy,-8.947201701990435
outflow,1Cauchy,-3.3542102341478977
outflow,1Cauchy,-2.8999008507665502
inflow,1Normal,-2106.008000630494
inflow,1Normal,-1733.967997414196
inflow,1Normal,-863.4944738997212
inflow,1Normal,-535.5029391021834
outflow,2Poisson,-340
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-157.34866320650804
outflow,1Cauchy,-32.564649171473846
outflow,1Cauchy,-12.732380688041625
outflow,1Cauchy,-11.848240024507131
outflow,1Cauchy,-11.689246719329029
outflow,1Cauchy,-10.487538780130006
outflow,1Cauchy,-10.27134046717234
outflow,1Cauchy,-9.573977062479946
outflow,1Cauchy,-9.321776522937242
inflow,1Normal,-1543.446743558341
inflow,1Normal,-1458.9512056592682
inflow,1Normal,-1405.6334105842768
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.997347047717103
outflow,1Cauchy,-11.57854276478598
outflow,1Cauchy,-10.963524002334363
outflow,1Cauchy,-10.81178666241795
outflow,1Cauchy,-10.096620909817235
outflow,1Cauchy,-9.509928100921341
outflow,1Cauchy,-9.41951803314524
outflow,1Cauchy,-7.939407986524223
inflow,1Normal,-1554.8285205768575
inflow,1Normal,-1255.6434841505056
inflow,1Normal,-540.3806904824716
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-15.491090251737562
outflow,1Cauchy,-13.215962198668342
outflow,1Cauchy,-9.706132419050064
outflow,1Cauchy,-9.705191465461935
outflow,1Cauchy,-9.400400871126497
outflow,1Cauchy,-8.285535090767404
outflow,1Cauchy,-8.180540318498277
outflow,1Cauchy,-7.816529785734551
inflow,1Normal,-981.6898613539352
inflow,1Normal,-874.9174774880452
inflow,1Normal,-843.2109955967817
inflow,1Normal,-430.1662495527932
outflow,1Cauchy,-383.8974849632906
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-9.898017883066426
outflow,1Cauchy,-8.834014616776752
outflow,1Cauchy,-8.828896065105262
outflow,1Cauchy,-4.407171342331671
outflow,1Cauchy,-4.200320912564634
outflow,1Cauchy,-3.050230326775111
inflow,1Normal,-3414.6241419590538
inflow,1Normal,-2437.807776230754
inflow,1Normal,-1136.4107216456052
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-12.434741364372778
outflow,1Cauchy,-11.869715324469409
outflow,1Cauchy,-11.773475116457016
outflow,1Cauchy,-9.62202185237842
outflow,1Cauchy,-8.130306879790416
outflow,1Cauchy,-7.783601828262237
outflow,1Cauchy,-6.596956224460357
outflow,1Cauchy,-6.565579783184818
inflow,1Normal,-963.0433290120361
inflow,1Normal,-938.2193625440714
inflow,1Normal,-798.1796021064458
inflow,1Normal,-661.7252284649776
inflow,1Normal,-217.93558462853753
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.23396837987341
outflow,1Cauchy,-10.41789602954794
outflow,1Cauchy,-9.666196488040773
outflow,1Cauchy,-9.237375408699666
outflow,1Cauchy,-7.719204577700733
outflow,1Cauchy,-6.98866956856409
outflow,1Cauchy,-6.816104621898408
inflow,1Normal,-2914.580513448507
inflow,1Normal,-1602.6741853982016
outflow,1Cauchy,-13.528564131138692
outflow,1Cauchy,-12.788177138335161
outflow,1Cauchy,-9.521004405351782
outflow,1Cauchy,-8.722179580517835
outflow,1Cauchy,-8.577623134695006
outflow,1Cauchy,-8.294148784542168
outflow,1Cauchy,-8.216057917096245
outflow,1Cauchy,-5.199302769039966
inflow,1Normal,-1855.3855788739638
inflow,1Normal,-1808.6085999526333
inflow,1Normal,-1451.9630667387382
inflow,1Normal,-576.7627213851022
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-25.67508028775199
outflow,1Cauchy,-16.558549526107768
outflow,1Cauchy,-15.1674176612837
outflow,1Cauchy,-10.354977349718718
outflow,1Cauchy,-9.950274396178976
outflow,1Cauchy,-8.52628385818684
outflow,1Cauchy,-7.85086875241657
outflow,1Cauchy,-2.226143661080471
inflow,1Normal,-2023.4898565299686
inflow,1Normal,-1606.3188767036124
inflow,1Normal,-1600.3809098163072
inflow,1Normal,-679.549153898047
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-31.997321869320672
outflow,1Cauchy,-23.936607613885556
outflow,1Cauchy,-13.712776036353906
outflow,1Cauchy,-9.673403071635708
outflow,1Cauchy,-8.884593861750353
outflow,1Cauchy,-8.673577455296124
outflow,1Cauchy,-8.438731270114385
inflow,1Normal,-1468.945646439502
inflow,1Normal,-978.4704774710605
inflow,1Normal,-374.23973944179386
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-62.791595309566794
outflow,1Cauchy,-16.42261157026084
inflow,1Normal,-15.088763751277234
outflow,1Cauchy,-14.233942302930569
outflow,1Cauchy,-12.298162941966527
outflow,1Cauchy,-12.289512204796816
outflow,1Cauchy,-10.89581851371583
outflow,1Cauchy,-10.079326992464733
outflow,1Cauchy,-9.788506142898036
outflow,1Cauchy,-8.526782911250377
inflow,1Normal,-2571.8361666877577
inflow,1Normal,-1492.8088082510121
inflow,1Normal,-736.5907289207762
outflow,1Cauchy,-12.784422855139606
outflow,1Cauchy,-12.320325601854712
outflow,1Cauchy,-11.04519178943891
outflow,1Cauchy,-10.778104828528944
outflow,1Cauchy,-10.605442438882076
outflow,1Cauchy,-9.820289838628376
outflow,1Cauchy,-7.0039203591482
inflow,1Normal,-1165.374461547341
inflow,1Normal,-1117.2062045853436
inflow,1Normal,-489.67901839671345
inflow,1Normal,-210.26971081329506
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-42.938929072725074
outflow,1Cauchy,-13.216784182423805
outflow,1Cauchy,-11.34918907559813
outflow,1Cauchy,-9.002603399488981
outflow,1Cauchy,-8.248179005019272
outflow,1Cauchy,-7.352107629361015
inflow,1Normal,-2121.3492978673385
inflow,1Normal,-1468.8466958601584
inflow,1Normal,-477.44953330664225
inflow,1Normal,-465.966447893145
outflow,1Cauchy,-198.4875764737011
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-148.8638521969765
outflow,1Cauchy,-31.600185118233355
outflow,1Cauchy,-16.01791749496396
outflow,1Cauchy,-10.642832138784335
outflow,1Cauchy,-10.45149825853616
outflow,1Cauchy,-8.660558271673796
outflow,1Cauchy,-7.564411416945902
outflow,1Cauchy,-6.357208965955593
inflow,1Normal,-2111.3464097750884
inflow,1Normal,-1243.9859610876335
inflow,1Normal,-1189.048147123538
inflow,1Normal,-1000.4855636498004
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.924672604463606
outflow,1Cauchy,-11.388594942881797
outflow,1Cauchy,-10.85170026352323
outflow,1Cauchy,-10.596009677360515
outflow,1Cauchy,-9.010685329503364
outflow,1Cauchy,-8.196086313631113
outflow,1Cauchy,-8.139398549739862
inflow,1Normal,-3937.155194233252
inflow,1Normal,-765.577027395048
inflow,1Normal,-562.3964886131041
inflow,1Normal,-372.9109732748171
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.769369331253705
outflow,1Cauchy,-11.402309929160834
outflow,1Cauchy,-11.180779957500778
outflow,1Cauchy,-10.483398287983357
outflow,1Cauchy,-9.580043431180496
outflow,1Cauchy,-9.123103603792945
outflow,1Cauchy,-9.114017095106014
outflow,1Cauchy,-1.9134669875850019
outflow,1Cauchy,-54902.12063654346
outflow,2Poisson,-340
outflow,2Poisson,-340
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-11.249395027899936
outflow,1Cauchy,-10.186976666251578
outflow,1Cauchy,-9.483070560004847
outflow,1Cauchy,-9.435697971583876
outflow,1Cauchy,-8.37273925027845
outflow,1Cauchy,-8.164496143539926
outflow,1Cauchy,-5.598321905959346
inflow,1Normal,-1620.1718868379978
inflow,1Normal,-806.1897927351307
inflow,1Normal,-477.9486953755104
inflow,1Normal,-329.25906761012305
outflow,2Poisson,-170
inflow,1Normal,-103.34719279315259
inflow,1Normal,-64.21256673447502
outflow,1Cauchy,-13.816321796479855
outflow,1Cauchy,-12.377676292980373
outflow,1Cauchy,-11.05833927319874
outflow,1Cauchy,-10.586399231359243
outflow,1Cauchy,-10.456896518103472
outflow,1Cauchy,-9.506424040211838
outflow,1Cauchy,-8.979499763168015
outflow,1Cauchy,-7.421193388695961
inflow,1Normal,-1424.2053349741923
inflow,1Normal,-1136.6520785487392
inflow,1Normal,-921.0198708540655
inflow,1Normal,-624.8248174637233
inflow,1Normal,-177.10787062330127
outflow,2Poisson,-170
outflow,1Cauchy,-36.712660642164515
outflow,1Cauchy,-12.987077398282217
outflow,1Cauchy,-12.974835022408737
outflow,1Cauchy,-9.667237561987504
outflow,1Cauchy,-9.198406458358697
outflow,1Cauchy,-8.657845842688229
outflow,1Cauchy,-5.235394915725649
outflow,1Cauchy,-4.9235156721243385
inflow,1Normal,-1326.5730461573223
inflow,1Normal,-1063.7850931692465
inflow,1Normal,-952.0211056204605
inflow,1Normal,-188.35632097267342
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-157.9791191139959
inflow,1Normal,-137.71183851688136
outflow,1Cauchy,-12.052089999999254
outflow,1Cauchy,-11.38145423230183
outflow,1Cauchy,-11.078472176915664
outflow,1Cauchy,-9.002732218284487
outflow,1Cauchy,-8.990851338761999
outflow,1Cauchy,-8.21549743702926
outflow,1Cauchy,-8.12778541546325
outflow,1Cauchy,-1012366.5788596952
inflow,1Normal,-747.680429232971
outflow,2Poisson,-170
inflow,1Normal,-47.41216120888563
outflow,1Cauchy,-14.625161932937473
outflow,1Cauchy,-13.179036353586099
outflow,1Cauchy,-11.392625635639295
outflow,1Cauchy,-10.623185452093988
outflow,1Cauchy,-7.201559633521654
outflow,1Cauchy,-3.7094246683155614
outflow,1Cauchy,-2.6358549080329468
inflow,1Normal,-3440.0172449461716
inflow,1Normal,-2471.3876272604557
inflow,1Normal,-394.60988330643085
outflow,2Poisson,-170
outflow,1Cauchy,-29.09447633746627
outflow,1Cauchy,-18.577312921866564
outflow,1Cauchy,-10.260611435886233
outflow,1Cauchy,-9.75197925361388
outflow,1Cauchy,-8.338018513115268
outflow,1Cauchy,-8.325505881476873
outflow,1Cauchy,-7.705416179725823
outflow,1Cauchy,-6.170382575255919
inflow,1Normal,-2950.708883649342
inflow,1Normal,-2157.785257448012
inflow,1Normal,-210.69789018452633
outflow,2Poisson,-170
outflow,1Cauchy,-22.165019181920343
outflow,1Cauchy,-10.727397432695653
outflow,1Cauchy,-10.160722882444832
outflow,1Cauchy,-10.135007434417489
outflow,1Cauchy,-9.658350278490248
outflow,1Cauchy,-8.102297957637637
outflow,1Cauchy,-7.416091089824461
inflow,1Normal,-1568.2666710741837
inflow,1Normal,-1248.4886347796873
inflow,1Normal,-410.2243478095204
inflow,1Normal,-370.28276206121296
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-11.440895630132944
outflow,1Cauchy,-10.703414786369283
outflow,1Cauchy,-10.558296137589494
outflow,1Cauchy,-10.550346153119731
outflow,1Cauchy,-9.299009823323308
outflow,1Cauchy,-8.613742130423722
outflow,1Cauchy,-0.20622019723488094
inflow,1Normal,-1746.7766599523707
inflow,1Normal,-1645.0688914531688
inflow,1Normal,-1413.817005450101
inflow,1Normal,-408.7598397825619
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-107.49852678487443
outflow,1Cauchy,-69.50723669846802
outflow,1Cauchy,-28.969098609460037
outflow,1Cauchy,-14.536319906038937
outflow,1Cauchy,-12.149204718705352
outflow,1Cauchy,-11.59180961570078
outflow,1Cauchy,-9.883379825404676
outflow,1Cauchy,-0.14692419759955477
inflow,1Normal,-2282.3846031768326
inflow,1Normal,-2129.6483623113722
inflow,1Normal,-595.3235916852595
inflow,1Normal,-507.824852975725
outflow,2Poisson,-340
outflow,1Cauchy,-12.440672175968757
outflow,1Cauchy,-12.39076982829548
outflow,1Cauchy,-10.897908588816977
outflow,1Cauchy,-10.844267331371395
outflow,1Cauchy,-9.26175066102332
outflow,1Cauchy,-7.753763877434645
outflow,1Cauchy,-5.115644825541145
inflow,1Normal,-2724.818635565062
inflow,1Normal,-1845.1871960895587
inflow,1Normal,-973.1961211217996
inflow,1Normal,-773.6288874399097
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-17.509332799089886
outflow,1Cauchy,-14.597906606124473
outflow,1Cauchy,-13.167532553377622
outflow,1Cauchy,-10.534777807915388
outflow,1Cauchy,-9.023771444560293
outflow,1Cauchy,-8.499858966809851
outflow,1Cauchy,-6.922089978785063
inflow,1Normal,-3239.176276432944
inflow,1Normal,-3039.9453588456317
inflow,1Normal,-556.4581989381417
outflow,2Poisson,-170
outflow,1Cauchy,-26.40046461390472
outflow,1Cauchy,-11.449329984338885
outflow,1Cauchy,-10.317474059065164
outflow,1Cauchy,-10.225156617956516
outflow,1Cauchy,-10.221551159728778
outflow,1Cauchy,-10.07885239343674
outflow,1Cauchy,-5.64639815859095
outflow,1Cauchy,-4.9840157467043
inflow,1Normal,-3855.0065048519227
inflow,1Normal,-1832.3493255906258
inflow,1Normal,-628.1064347866309
inflow,1Normal,-492.63639204872015
inflow,1Normal,-227.74170733165988
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-70.02474017158704
outflow,1Cauchy,-15.567415153898834
outflow,1Cauchy,-15.121467216946373
outflow,1Cauchy,-10.834106433963768
outflow,1Cauchy,-9.746726600964973
outflow,1Cauchy,-9.200092002607503
outflow,1Cauchy,-7.055066111332283
outflow,1Cauchy,-6.947498178217883
outflow,1Cauchy,-4.300701493690683
inflow,1Normal,-1087.9263515842076
inflow,1Normal,-973.6216161001402
outflow,2Poisson,-340
outflow,2Poisson,-170
inflow,1Normal,-131.6327504840803
inflow,1Normal,-120.32852802829126
outflow,1Cauchy,-51.114853151533914
outflow,1Cauchy,-23.08183045559695
outflow,1Cauchy,-16.723667687090067
outflow,1Cauchy,-16.011352625017885
outflow,1Cauchy,-11.05967187083292
outflow,1Cauchy,-10.885491651590483
outflow,1Cauchy,-10.49598053526897
outflow,1Cauchy,-10.472042548167064
inflow,1Normal,-2306.2833913874924
inflow,1Normal,-1407.555840676123
inflow,1Normal,-1179.1609641127777
inflow,1Normal,-805.068707542463
inflow,1Normal,-294.7034391453929
outflow,1Cauchy,-185.17291200291456
outflow,2Poisson,-170
outflow,1Cauchy,-17.666895614617946
outflow,1Cauchy,-11.589232691217832
