Source Type,Distribution,Amount
outflow,1Cauchy,-10.242400577994308
outflow,1Cauchy,-9.254841386365126
outflow,1Cauchy,-6.733622239921317
outflow,1Cauchy,-6.077611265990821
inflow,1Normal,-958.9674888301207
inflow,1Normal,-560.6177089178566
inflow,1Normal,-309.42235803219234
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-156.8996875413685
outflow,1Cauchy,-45.00560781173278
outflow,1Cauchy,-16.999312328110737
outflow,1Cauchy,-12.718957972180885
outflow,1Cauchy,-10.994055491481594
outflow,1Cauchy,-10.07369304699031
outflow,1Cauchy,-7.920044230738998
outflow,1Cauchy,-5.108754414092224
inflow,1Normal,-1735.371402056078
inflow,1Normal,-431.8707726458051
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-164.55793401764183
inflow,1Normal,-147.29499460664783
outflow,1Cauchy,-64.88158514121307
outflow,1Cauchy,-21.286137998620497
outflow,1Cauchy,-15.69095828928165
outflow,1Cauchy,-12.257063245324996
outflow,1Cauchy,-8.679218101565533
inflow,1Normal,-8.661633374529387
outflow,1Cauchy,-8.19758402962687
outflow,1Cauchy,-7.460118871787055
inflow,1Normal,-1608.1339067093058
inflow,1Normal,-664.6653369485705
outflow,2Poisson,-340
inflow,1Normal,-218.72888152893069
outflow,2Poisson,-170
outflow,1Cauchy,-16.051940489402085
outflow,1Cauchy,-13.507573047962033
outflow,1Cauchy,-13.388498943877586
outflow,1Cauchy,-11.111093781542495
outflow,1Cauchy,-10.727304988271474
outflow,1Cauchy,-7.597220226641809
outflow,1Cauchy,-7.211070844655719
outflow,1Cauchy,-4963.76515325812
inflow,1Normal,-876.9372516121731
inflow,1Normal,-412.97287908404206
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-49.88813866212212
outflow,1Cauchy,-13.89351121244893
outflow,1Cauchy,-12.509168494085039
outflow,1Cauchy,-5.823039785832835
outflow,1Cauchy,-4.86716012507935
inflow,1Normal,-872.8748465259187
inflow,1Normal,-670.7485290709027
outflow,1Cauchy,-249.87598643623926
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-82.02444611580155
outflow,1Cauchy,-11.685971502674088
outflow,1Cauchy,-11.55856179459152
outflow,1Cauchy,-10.997042214673533
outflow,1Cauchy,-10.292752942655108
outflow,1Cauchy,-9.37818405864333
outflow,1Cauchy,-8.125354415756524
inflow,1Normal,-2509.6534933014127
inflow,1Normal,-1589.163710980958
inflow,1Normal,-1549.6533709604844
inflow,1Normal,-610.5445039419745
outflow,1Cauchy,-189.12562393502645
outflow,1Cauchy,-11.487607421882148
outflow,1Cauchy,-10.702354197174786
outflow,1Cauchy,-10.40158594892026
outflow,1Cauchy,-9.854257557490826
outflow,1Cauchy,-7.25260946748632
outflow,1Cauchy,-4.349370876851611
inflow,1Normal,-3124.9103237390045
inflow,1Normal,-839.8924154673743
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.118251312813257
outflow,1Cauchy,-10.98947324940815
outflow,1Cauchy,-10.2371366281821
outflow,1Cauchy,-9.163454274118175
outflow,1Cauchy,-2.6911412007623827
inflow,1Normal,-2.2305628048613357
inflow,1Normal,-2070.116783460636
inflow,1Normal,-1851.7365349399931
inflow,1Normal,-1162.0635825532254
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-30.655287872020942
outflow,1Cauchy,-16.94220984301565
outflow,1Cauchy,-13.630129163062644
outflow,1Cauchy,-11.178693258142857
outflow,1Cauchy,-10.942995503177775
outflow,1Cauchy,-7.374021321586587
outflow,1Cauchy,-2.0037323258208053
inflow,1Normal,-3451.813225599302
inflow,1Normal,-1202.0713924280976
inflow,1Normal,-1070.153241853803
inflow,1Normal,-840.6551398475891
outflow,2Poisson,-170
outflow,1Cauchy,-24.146588007429138
outflow,1Cauchy,-22.490636856281533
outflow,1Cauchy,-11.069433210480776
outflow,1Cauchy,-10.073187572857536
outflow,1Cauchy,-10.072011946708551
outflow,1Cauchy,-9.665256436129454
inflow,1Normal,-2960.7144365696913
inflow,1Normal,-1343.7188574993859
inflow,1Normal,-961.1027751480236
outflow,2Poisson,-170
outflow,1Cauchy,-15.242991822437762
outflow,1Cauchy,-13.515513436106364
outflow,1Cauchy,-11.602958907107476
outflow,1Cauchy,-11.519442565117444
outflow,1Cauchy,-8.95406891084593
outflow,1Cauchy,-7.729674656360448
inflow,1Normal,-1978.0367896382693
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-139.772554509754
outflow,1Cauchy,-14.24626700218955
outflow,1Cauchy,-12.954112329891668
outflow,1Cauchy,-12.384050427266736
outflow,1Cauchy,-11.650478468650189
outflow,1Cauchy,-11.553973591875412
outflow,1Cauchy,-11.03804175606051
outflow,1Cauchy,-8.055783707728136
outflow,1Cauchy,-6826.972803767256
inflow,1Normal,-1532.3022969497536
inflow,1Normal,-1141.0073822426575
inflow,1Normal,-972.6402578722776
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-20.60765554383675
outflow,1Cauchy,-12.137515134783493
outflow,1Cauchy,-10.861050159931295
outflow,1Cauchy,-9.628082834209067
outflow,1Cauchy,-5.563375163431141
inflow,1Normal,-1552.3400311830353
inflow,1Normal,-1415.0312505512825
inflow,1Normal,-872.496821979621
inflow,1Normal,-348.5425297317786
outflow,2Poisson,-170
outflow,1Cauchy,-14.621633841258273
outflow,1Cauchy,-11.382746873194963
outflow,1Cauchy,-10.794076181557118
outflow,1Cauchy,-10.135357150575791
outflow,1Cauchy,-8.083155629808386
outflow,1Cauchy,-6.527444535728867
outflow,1Cauchy,-6.463360486151546
inflow,1Normal,-3294.352523271947
inflow,1Normal,-1142.9031560959959
inflow,1Normal,-843.8781668775359
outflow,2Poisson,-340
outflow,1Cauchy,-17.94749820409656
outflow,1Cauchy,-11.96178497396626
outflow,1Cauchy,-10.78281382650929
outflow,1Cauchy,-10.204881345688037
outflow,1Cauchy,-8.951496931280012
outflow,1Cauchy,-7.85744902732021
outflow,1Cauchy,-7.751180936639383
inflow,1Normal,-1796.6368593897166
inflow,1Normal,-1396.2646387209602
inflow,1Normal,-1039.6728829019507
inflow,1Normal,-1016.155037902994
outflow,2Poisson,-170
inflow,1Normal,-112.1757429318567
outflow,1Cauchy,-17.243691314911306
outflow,1Cauchy,-11.26904459012308
outflow,1Cauchy,-9.252597276758417
outflow,1Cauchy,-6.363098300088069
outflow,1Cauchy,-5.303871000872856
outflow,1Cauchy,-3.115094430228103
outflow,1Cauchy,-2.3510955194045113
inflow,1Normal,-1843.5030963625622
inflow,1Normal,-1217.504947215157
inflow,1Normal,-1014.461405399664
inflow,1Normal,-189.4455298972705
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.509168254971387
outflow,1Cauchy,-11.316456801173311
outflow,1Cauchy,-10.788252879596
outflow,1Cauchy,-10.579728733793567
outflow,1Cauchy,-10.563796767244936
outflow,1Cauchy,-9.342382747029921
outflow,1Cauchy,-5.050792278546539
inflow,1Normal,-2508.6070863967093
inflow,1Normal,-2424.779378987204
inflow,1Normal,-770.098299274387
outflow,2Poisson,-170
inflow,1Normal,-139.96056539419578
outflow,1Cauchy,-17.933994347962884
outflow,1Cauchy,-14.038287481446739
outflow,1Cauchy,-12.147758288076666
outflow,1Cauchy,-9.747596818246048
outflow,1Cauchy,-8.40076644326875
outflow,1Cauchy,-6.50336524782777
inflow,1Normal,-2347.1033063416135
inflow,1Normal,-666.5884464404705
inflow,1Normal,-108.91320057818774
outflow,1Cauchy,-11.836553897811555
outflow,1Cauchy,-11.332180420003336
outflow,1Cauchy,-10.822990939826209
outflow,1Cauchy,-10.711564242569146
outflow,1Cauchy,-10.277536489737475
outflow,1Cauchy,-8.020225529430064
outflow,1Cauchy,-1.795675072581183
inflow,1Normal,-2326.7013258606385
inflow,1Normal,-1020.5634256690811
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-21.862782289787717
outflow,1Cauchy,-10.497925776000343
outflow,1Cauchy,-10.050948928516329
outflow,1Cauchy,-9.728074045048478
outflow,1Cauchy,-7.499325429849128
outflow,1Cauchy,-1.6890300497423851
inflow,1Normal,-1660.5088590247256
inflow,1Normal,-543.3168395586449
inflow,1Normal,-356.4101602931043
outflow,2Poisson,-170
outflow,1Cauchy,-159.88432305202463
outflow,1Cauchy,-20.6632714668728
outflow,1Cauchy,-11.866886378719455
outflow,1Cauchy,-10.331497667902198
outflow,1Cauchy,-9.93424224448013
outflow,1Cauchy,-8.228723022448367
outflow,1Cauchy,-2.228965470329017
outflow,1Cauchy,-10152.466278746566
outflow,2Poisson,-170
outflow,1Cauchy,-18.00779264377968
outflow,1Cauchy,-12.296811630729206
outflow,1Cauchy,-9.663181950306523
outflow,1Cauchy,-6.534818726072622
outflow,1Cauchy,-6.147870539754436
inflow,1Normal,-2141.035042351595
inflow,1Normal,-1794.6946023583116
inflow,1Normal,-586.4341212385814
outflow,1Cauchy,-10.775236487910837
outflow,1Cauchy,-10.674427339144723
outflow,1Cauchy,-8.78877016813839
outflow,1Cauchy,-8.2599126286315
outflow,1Cauchy,-8.144104491799034
outflow,1Cauchy,-7.430262723959875
inflow,1Normal,-3949.765927571133
inflow,1Normal,-904.0304087713725
inflow,1Normal,-419.10885643966793
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-15.216249940000651
outflow,1Cauchy,-11.347840829212393
outflow,1Cauchy,-10.132017142793677
outflow,1Cauchy,-9.559679918703056
outflow,1Cauchy,-8.167405277210133
outflow,1Cauchy,-4.541493609160246
inflow,1Normal,-1931.4539879052575
inflow,1Normal,-1073.3862313825507
inflow,1Normal,-683.6249232630302
inflow,1Normal,-346.50451865984985
outflow,2Poisson,-340
inflow,1Normal,-207.25133714161998
outflow,2Poisson,-170
outflow,1Cauchy,-28.133378553645993
outflow,1Cauchy,-12.183670557211663
outflow,1Cauchy,-9.931399773230371
outflow,1Cauchy,-9.87259288293271
outflow,1Cauchy,-8.623051592835859
outflow,1Cauchy,-7.338725549506567
outflow,1Cauchy,-6.466562318288118
inflow,1Normal,-2682.9076307411733
inflow,1Normal,-1400.9915408893728
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-160.26184572840913
inflow,1Normal,-50.190265803237466
outflow,1Cauchy,-12.53252629093733
outflow,1Cauchy,-12.150535181568799
outflow,1Cauchy,-12.086080640733128
outflow,1Cauchy,-10.573486520159266
outflow,1Cauchy,-10.4162045432427
outflow,1Cauchy,-7.5907285358935415
outflow,1Cauchy,-5.166840852176277
inflow,1Normal,-1642.8933896389037
inflow,1Normal,-1507.0096492752534
inflow,1Normal,-967.3832661724343
outflow,2Poisson,-170
outflow,1Cauchy,-65.1947811936052
outflow,1Cauchy,-14.736246796739048
outflow,1Cauchy,-9.935267274691958
outflow,1Cauchy,-9.791271743701577
outflow,1Cauchy,-9.772859887895038
outflow,1Cauchy,-7.226040159254328
inflow,1Normal,-2047.8608326049446
inflow,1Normal,-1553.7446257853662
inflow,1Normal,-606.4484848959651
inflow,1Normal,-529.301906491742
outflow,2Poisson,-170
outflow,1Cauchy,-28.40597848539062
outflow,1Cauchy,-18.766366556191088
inflow,1Normal,-18.223086881146422
outflow,1Cauchy,-12.437563705226989
outflow,1Cauchy,-9.804430925230164
outflow,1Cauchy,-9.333381103835903
outflow,1Cauchy,-8.376276136825544
outflow,1Cauchy,-7.3972919734058
inflow,1Normal,-1390.165482918042
inflow,1Normal,-1028.3672650298008
inflow,1Normal,-931.0467195698568
inflow,1Normal,-729.0023434744231
inflow,1Normal,-357.75018083476766
outflow,1Cauchy,-19.273559896272573
outflow,1Cauchy,-11.074978232298168
outflow,1Cauchy,-10.517008467093246
outflow,1Cauchy,-9.768203164502136
outflow,1Cauchy,-9.698619972552574
outflow,1Cauchy,-9.63323818283299
outflow,1Cauchy,-8.451828189046434
outflow,1Cauchy,-13785.118254324312
inflow,1Normal,-281.7734656436635
outflow,1Cauchy,-176.24878900680037
outflow,1Cauchy,-37.92281186829825
outflow,1Cauchy,-20.93105979972397
outflow,1Cauchy,-9.913367363321932
outflow,1Cauchy,-8.674980879331216
outflow,1Cauchy,-5.928832684555408
inflow,1Normal,-2263.8106167179794
inflow,1Normal,-1502.8016997756354
inflow,1Normal,-889.4693900763322
inflow,1Normal,-346.0979121457434
inflow,1Normal,-319.0599434974906
outflow,2Poisson,-170
outflow,1Cauchy,-30.087569250466363
outflow,1Cauchy,-12.103612109820926
outflow,1Cauchy,-11.685943295025519
outflow,1Cauchy,-10.277686164546619
outflow,1Cauchy,-8.98385244404674
outflow,1Cauchy,-6.175863387877591
inflow,1Normal,-2030.6151235588864
inflow,1Normal,-1948.573725480786
inflow,1Normal,-1642.7341269222957
inflow,1Normal,-1444.4529698191539
inflow,1Normal,-212.24398490839675
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.281405373413566
outflow,1Cauchy,-12.356902815231177
outflow,1Cauchy,-10.619275769894797
outflow,1Cauchy,-10.162427711365698
outflow,1Cauchy,-7.862993154770066
outflow,1Cauchy,-6.7764261681476725
outflow,1Cauchy,-4.750645020589658
outflow,1Cauchy,-124256.61156217713
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.69419805989799
outflow,1Cauchy,-14.076983146206608
outflow,1Cauchy,-8.688056091679464
outflow,1Cauchy,-6.435889878760337
outflow,1Cauchy,-4.121143679602244
outflow,1Cauchy,-1.6697871179387338
inflow,1Normal,-1883.9350780391399
inflow,1Normal,-1434.5308364830612
inflow,1Normal,-228.4059957373305
outflow,2Poisson,-170
outflow,1Cauchy,-36.74920157220615
outflow,1Cauchy,-16.684975388120776
outflow,1Cauchy,-11.027753945367225
outflow,1Cauchy,-10.963984406020726
outflow,1Cauchy,-9.463605623002776
outflow,1Cauchy,-8.472667717911623
inflow,1Normal,-3313.2047821771002
inflow,1Normal,-1486.6853549334967
inflow,1Normal,-874.7756830671481
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-30.077685508391564
outflow,1Cauchy,-13.630598906560529
outflow,1Cauchy,-11.834209218550779
outflow,1Cauchy,-10.438870472622085
outflow,1Cauchy,-8.110393579076346
outflow,1Cauchy,-1.7238876575407431
inflow,1Normal,-2393.1728976990153
inflow,1Normal,-1107.7342719262522
inflow,1Normal,-526.5530304633738
inflow,1Normal,-401.9450022216873
outflow,1Cauchy,-13.296109873208481
outflow,1Cauchy,-13.166440943605895
outflow,1Cauchy,-12.035521212423465
outflow,1Cauchy,-9.7969281519029
outflow,1Cauchy,inflow,1Normal,-1641.2585091845656
inflow,1Normal,-1333.6115349162847
inflow,1Normal,-1020.4489185403431
inflow,1Normal,-262.71786341888867
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-40.23371273686003
outflow,1Cauchy,-10.659109773180933
outflow,1Cauchy,-9.096544360188888
outflow,1Cauchy,-9.07902340839339
outflow,1Cauchy,-8.817622728102906
outflow,1Cauchy,-8.088070244419102
outflow,1Cauchy,-6.107827944699485
inflow,1Normal,-2897.669133043025
inflow,1Normal,-1344.4117340719522
inflow,1Normal,-547.3463647763641
inflow,1Normal,-365.5324739837166
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-17.719886837506113
outflow,1Cauchy,-12.191099188333794
outflow,1Cauchy,-11.177740035709267
outflow,1Cauchy,-10.598888640087214
outflow,1Cauchy,-10.504004248196638
outflow,1Cauchy,-9.29056304783234
outflow,1Cauchy,-2.348962981967855
inflow,1Normal,-1980.3188184809826
inflow,1Normal,-1309.094916099842
outflow,2Poisson,-340
inflow,1Normal,-208.49556756121004
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-9.925514347377794
outflow,1Cauchy,-9.065586235254719
outflow,1Cauchy,-6.0621212556890445
outflow,1Cauchy,-4.802818686320069
outflow,1Cauchy,-3.0066351338201587
inflow,1Normal,-1197.0056669946732
inflow,1Normal,-1177.4159269891068
inflow,1Normal,-520.6108648219811
outflow,2Poisson,-340
inflow,1Normal,-204.91056569487824
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.464279996605041
outflow,1Cauchy,-13.017734853840942
outflow,1Cauchy,-12.642780600688106
outflow,1Cauchy,-11.515604095565003
outflow,1Cauchy,-10.229394257296887
outflow,1Cauchy,-9.67525996633864
outflow,1Cauchy,-4.938839593448776
inflow,1Normal,-2170.9298323501976
inflow,1Normal,-1463.6313546616582
inflow,1Normal,-1214.3261037315397
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-26.864662360208285
outflow,1Cauchy,-11.123588377184518
outflow,1Cauchy,-9.688364720276196
outflow,1Cauchy,-9.260734936280757
outflow,1Cauchy,-7.407186114612782
outflow,1Cauchy,-4.398863235189012
inflow,1Normal,-2507.181640182579
inflow,1Normal,-1776.1002388820912
inflow,1Normal,-1255.4431311011285
outflow,2Poisson,-170
inflow,1Normal,-31.67843109971802
outflow,1Cauchy,-12.221060313899098
outflow,1Cauchy,-11.997766725146208
outflow,1Cauchy,-10.89775771594303
outflow,1Cauchy,-10.390371419039111
outflow,1Cauchy,-9.101616303987868
outflow,1Cauchy,-8.427350508659844
inflow,1Normal,-1511.6612877798734
inflow,1Normal,-1085.9664758892673
inflow,1Normal,-378.77792760381726
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.59767984575487
outflow,1Cauchy,-10.904290450561549
outflow,1Cauchy,-9.868074942088215
outflow,1Cauchy,-9.16612029486846
outflow,1Cauchy,-9.103479261834226
outflow,1Cauchy,-8.26751849347196
inflow,1Normal,-2113.1554605640863
inflow,1Normal,-933.6268253259381
inflow,1Normal,-243.09376321742846
inflow,1Normal,-231.62695744684
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.309275808488266
outflow,1Cauchy,-10.68912648217231
outflow,1Cauchy,-10.20096849890542
outflow,1Cauchy,-9.573491798893908
outflow,1Cauchy,-8.93867861526772
inflow,1Normal,-2002.5422118319354
inflow,1Normal,-407.1752050318409
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.820271545527554
outflow,1Cauchy,-10.974329647912851
outflow,1Cauchy,-10.224563426004856
outflow,1Cauchy,-9.060090367933148
outflow,1Cauchy,-5.811226073353228
outflow,1Cauchy,-4.658820035567372
outflow,1Cauchy,-1.2873999499565887
inflow,1Normal,-2893.2220811022335
inflow,1Normal,-2065.6161783921507
inflow,1Normal,-466.0762190870361
inflow,1Normal,-436.95672850732416
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-21.911957792433718
outflow,1Cauchy,-17.13773129044931
outflow,1Cauchy,-9.996339093495026
outflow,1Cauchy,-9.59372483960123
outflow,1Cauchy,-8.530551866795701
outflow,1Cauchy,-7.8953535035069375
outflow,1Cauchy,-5.517446402133205
inflow,1Normal,-2895.48220979439
inflow,1Normal,-2413.2247037825323
inflow,1Normal,-1488.2273733588313
inflow,1Normal,-524.3714714443844
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-88.44849596633324
outflow,1Cauchy,-14.847615179104968
outflow,1Cauchy,-13.036746489806884
outflow,1Cauchy,-12.906088982938366
outflow,1Cauchy,-9.651435570875673
outflow,1Cauchy,-8.959580710159088
outflow,1Cauchy,-3.1248331277399277
inflow,1Normal,-1282.6493829960511
inflow,1Normal,-423.6523797328708
outflow,2Poisson,-340
inflow,1Normal,-290.5461115518602
inflow,1Normal,-245.49538462347016
outflow,1Cauchy,-75.71704648106294
outflow,1Cauchy,-19.1619411279198
outflow,1Cauchy,-12.04997969725746
outflow,1Cauchy,-11.277528612578118
outflow,1Cauchy,-8.336992403839448
outflow,1Cauchy,-6.561375938330461
outflow,1Cauchy,-6.412161727155635
inflow,1Normal,-2196.0134807762047
inflow,1Normal,-1580.839019476255
inflow,1Normal,-878.148343771775
inflow,1Normal,-283.1977957031828
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-28.793993979620378
outflow,1Cauchy,-11.847217770657117
outflow,1Cauchy,-11.308862134883231
outflow,1Cauchy,-9.579058627129541
outflow,1Cauchy,-8.045073037512584
outflow,1Cauchy,-6.279449329347727
outflow,1Cauchy,-3.0943342755169025
inflow,1Normal,-1425.9407414047619
inflow,1Normal,-1127.7656162221572
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-169.836113462053
outflow,1Cauchy,-60.472923608534124
outflow,1Cauchy,-13.896608946473874
outflow,1Cauchy,-11.794075911021304
outflow,1Cauchy,-11.062330684654171
outflow,1Cauchy,-10.500158877195801
outflow,1Cauchy,-10.183848361681248
outflow,1Cauchy,-9.697705538259495
inflow,1Normal,-2787.1073036328303
inflow,1Normal,-1227.619769557895
inflow,1Normal,-1155.6430143472173
inflow,1Normal,-730.4155213237223
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-17.918379396877032
outflow,1Cauchy,-10.202474948441045
outflow,1Cauchy,-8.326956739143178
outflow,1Cauchy,-7.9292272148730945
outflow,1Cauchy,-6.224262606583326
outflow,1Cauchy,-5.383203521236514
inflow,1Normal,-1308.001871669271
inflow,1Normal,-1094.9556397807246
inflow,1Normal,-710.5362648440689
inflow,1Normal,-473.0124022023361
outflow,1Cauchy,-17.025680256710032
outflow,1Cauchy,-15.755115797787616
outflow,1Cauchy,-12.933121364663386
outflow,1Cauchy,-10.803479579823483
outflow,1Cauchy,-10.54467865423744
outflow,1Cauchy,-7.307460936466924
inflow,1Normal,-1690.5089994189875
inflow,1Normal,-915.8030540403334
inflow,1Normal,-857.772075213504
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.272912015795747
outflow,1Cauchy,-12.012714059412719
outflow,1Cauchy,-9.363938050999536
outflow,1Cauchy,-8.953799910274384
outflow,1Cauchy,-8.266011350615713
outflow,1Cauchy,-8.036393732334881
outflow,1Cauchy,-4.003304605881703
inflow,1Normal,-3448.4917700804913
inflow,1Normal,-863.9815329638843
inflow,1Normal,-339.00810131545035
inflow,1Normal,-324.74398102432394
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-25.721024931753988
outflow,1Cauchy,-25.19780035516947
outflow,1Cauchy,-16.98098209937759
outflow,1Cauchy,-14.506619514429229
outflow,1Cauchy,-11.40530859444798
outflow,1Cauchy,-9.247380263051534
outflow,1Cauchy,-3.930449141232055
inflow,1Normal,-993.6790560888774
inflow,1Normal,-520.384368656049
inflow,1Normal,-341.3493159697108
outflow,2Poisson,-340
inflow,1Normal,-304.2832454315054
inflow,1Normal,-109.89438502492455
outflow,1Cauchy,-87.9737587427558
outflow,1Cauchy,-17.72077714876817
outflow,1Cauchy,-11.796538773387475
outflow,1Cauchy,-9.056243498541487
outflow,1Cauchy,-7.338098385454824
outflow,1Cauchy,-6.830276385573496
inflow,1Normal,-1793.6698577234417
inflow,1Normal,-1508.351152804747
inflow,1Normal,-1063.4015118565053
inflow,1Normal,-823.4474724242372
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.611397593071267
outflow,1Cauchy,-12.298763054352062
outflow,1Cauchy,-10.534299180237022
outflow,1Cauchy,-9.620544271492744
inflow,1Normal,-2191.184049324857
inflow,1Normal,-2066.9378279424473
inflow,1Normal,-1615.5005508518275
inflow,1Normal,-444.71318090590444
inflow,1Normal,-217.67195937864514
outflow,2Poisson,-170
outflow,1Cauchy,-16.726831962278-4.786523479314661
outflow,1Cauchy,-2.3739966605901897
inflow,1Normal,-2336.1477614637406
inflow,1Normal,-912.7732169691644
inflow,1Normal,-883.8844176163896
outflow,2Poisson,-510
outflow,1Cauchy,-29.009225806909214
outflow,1Cauchy,-10.963223819066416
outflow,1Cauchy,-10.496458075525615
outflow,1Cauchy,-10.489139901128835
outflow,1Cauchy,-9.625811667111028
outflow,1Cauchy,-7.890333637132054
outflow,1Cauchy,-6.6183054690387815
inflow,1Normal,-2112.9045121281883
inflow,1Normal,-1330.3429483048774
inflow,1Normal,-817.8110909098049
inflow,1Normal,-346.3833253015661
outflow,1Cauchy,-16.39849484494204
outflow,1Cauchy,-13.896722244763758
outflow,1Cauchy,-11.577943292126232
outflow,1Cauchy,-11.241493518859027
outflow,1Cauchy,-9.8616992854096
outflow,1Cauchy,-7.517074488889655
outflow,1Cauchy,-6.899347777230373
inflow,1Normal,-2044.1756227305639
inflow,1Normal,-564.790548774053
inflow,1Normal,-236.45786462849756
outflow,1Cauchy,-71.80115951175881
outflow,1Cauchy,-10.464717460021841
outflow,1Cauchy,-8.892616964130632
outflow,1Cauchy,-8.425641477820985
outflow,1Cauchy,-8.023953597442357
outflow,1Cauchy,-1.5508466239308518
inflow,1Normal,-1294.805516237199
inflow,1Normal,-1288.6681671410763
inflow,1Normal,-1221.8343294766682
inflow,1Normal,-495.9810986611817
outflow,2Poisson,-170
outflow,1Cauchy,-20.089856806057607
outflow,1Cauchy,-14.614373405883695
outflow,1Cauchy,-12.930909789128762
outflow,1Cauchy,-11.181461230801805
outflow,1Cauchy,-10.083613542621006
outflow,1Cauchy,-8.03686912350334
outflow,1Cauchy,-1.142740997427854
inflow,1Normal,-3342.2259857168897
inflow,1Normal,-1886.831651659834
inflow,1Normal,-423.92670614205593
outflow,2Poisson,-340
inflow,1Normal,-176.87054009659454
outflow,1Cauchy,-27.29126853560985
outflow,1Cauchy,-12.125738904713792
outflow,1Cauchy,-11.038504492709697
outflow,1Cauchy,-10.488960690256702
outflow,1Cauchy,-9.947032016759211
outflow,1Cauchy,-9.065112062600413
outflow,1Cauchy,-5.953081937993192
outflow,1Cauchy,-141512.75640220984
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-24.547629392426174
outflow,1Cauchy,-12.57163218328054
outflow,1Cauchy,-12.070865539960693
outflow,1Cauchy,-10.888194161892063
outflow,1Cauchy,-6.535255818730757
inflow,1Normal,-3472.5182939463843
inflow,1Normal,-1867.663674159155
inflow,1Normal,-1779.2564574808089
outflow,2Poisson,-170
outflow,1Cauchy,-11.200211624279273
outflow,1Cauchy,-9.973096757741933
outflow,1Cauchy,-9.361152425812703
outflow,1Cauchy,-9.12243557653509
outflow,1Cauchy,-8.176634466486204
outflow,1Cauchy,-7.147378776783704
outflow,1Cauchy,-6.996183470771257
inflow,1Normal,-1823.6915427561926
inflow,1Normal,-1667.1827436168433
inflow,1Normal,-326.28164136961925
inflow,1Normal,-306.01240845211174
outflow,2Poisson,-170
outflow,1Cauchy,-14.591883681303507
outflow,1Cauchy,-13.028277963769261
outflow,1Cauchy,-11.48590566181005
outflow,1Cauchy,-10.53546099386403
outflow,1Cauchy,-7.5056754049315675
outflow,1Cauchy,-7.272106195366913
outflow,1Cauchy,-6.852569665933478
outflow,1Cauchy,-4602.006258274991
inflow,1Normal,-1116.484784045922
inflow,1Normal,-789.9508830446617
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-125.38336034072408
inflow,1Normal,-43.41682509990079
outflow,1Cauchy,-10.420093916964964
outflow,1Cauchy,-9.553334661568325
outflow,1Cauchy,-9.422176723425082
outflow,1Cauchy,-9.191553200130953
outflow,1Cauchy,-8.065735571366663
outflow,1Cauchy,-3549.1113440818276
inflow,1Normal,-1654.6506670704673
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
