Source Type,Distribution,Amount
inflow,1Normal,-126.77131498275536
outflow,1Cauchy,-19.0580677551142
outflow,1Cauchy,-17.623877526535967
outflow,1Cauchy,-13.732928737406027
outflow,1Cauchy,-10.251369191923253
outflow,1Cauchy,-9.360468787802388
inflow,1Normal,-1429.6155741789519
inflow,1Normal,-499.9493042145708
outflow,2Poisson,-170
outflow,1Cauchy,-12.084758550157918
outflow,1Cauchy,-10.864724048528952
outflow,1Cauchy,-10.540439983447236
outflow,1Cauchy,-8.26342638476762
outflow,1Cauchy,-8.146903880088828
inflow,1Normal,-2965.153665773331
inflow,1Normal,-882.4526335291943
outflow,2Poisson,-170
outflow,1Cauchy,-12.73138979203369
outflow,1Cauchy,-9.98866350829068
outflow,1Cauchy,-9.713119211091657
outflow,1Cauchy,-8.99915168334083
outflow,1Cauchy,-8.08049625434549
inflow,1Normal,-1281.2932838915788
inflow,1Normal,-794.7472964768164
inflow,1Normal,-545.1894920211963
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-19.451552717861947
outflow,1Cauchy,-12.941319546888746
outflow,1Cauchy,-9.594929913224217
outflow,1Cauchy,-6.855083287298212
outflow,1Cauchy,-4.0437932885271
inflow,1Normal,-1374.2041647207081
inflow,1Normal,-658.791229853593
inflow,1Normal,-396.7103486574775
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-11.905282440511401
outflow,1Cauchy,-9.992260150952344
outflow,1Cauchy,-8.843899557595838
outflow,1Cauchy,-8.804438586317172
outflow,1Cauchy,-8.786014842939585
inflow,1Normal,-1689.5446197390474
inflow,1Normal,-1009.6431161995799
outflow,2Poisson,-340
inflow,1Normal,-104.45137354860563
outflow,1Cauchy,-13.474656712135282
outflow,1Cauchy,-11.564381041585133
outflow,1Cauchy,-10.991683488349645
outflow,1Cauchy,-10.75558728868551
outflow,1Cauchy,-9.86037375428624
inflow,1Normal,-3457.4360077022548
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-39.82844388999354
outflow,1Cauchy,-11.587987824293487
outflow,1Cauchy,-11.586045388776286
outflow,1Cauchy,-10.798602982311342
outflow,1Cauchy,-9.741875383453356
outflow,1Cauchy,-8.912022841449138
inflow,1Normal,-2347.1033063416135
inflow,1Normal,-666.5884464404705
inflow,1Normal,-108.91320057818774
outflow,1Cauchy,-11.332180420003336
outflow,1Cauchy,-10.822990939826209
outflow,1Cauchy,-10.711564242569146
outflow,1Cauchy,-8.020225529430064
outflow,1Cauchy,-1.795675072581183
inflow,1Normal,-1383.4235749979737
inflow,1Normal,-809.818912980149
inflow,1Normal,-374.6589660258973
outflow,2Poisson,-170
outflow,1Cauchy,-12.132916452660975
outflow,1Cauchy,-10.770696413734122
outflow,1Cauchy,-10.491568765349992
outflow,1Cauchy,-8.54033771412342
outflow,1Cauchy,-8.519497863336756
inflow,1Normal,-1808.2120538822373
inflow,1Normal,-817.1638386325615
outflow,2Poisson,-170
outflow,1Cauchy,-15.617471729861332
outflow,1Cauchy,-11.213111804975405
outflow,1Cauchy,-11.203112950966243
outflow,1Cauchy,-9.84724007454278
outflow,1Cauchy,-9.666957287754768
inflow,1Normal,-1503.717799507277
inflow,1Normal,-1077.984048226929
outflow,2Poisson,-340
inflow,1Normal,-207.13610138603576
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-26.14795320190737
outflow,1Cauchy,-16.508910060817595
outflow,1Cauchy,-10.787202040250824
outflow,1Cauchy,-10.540011193398527
outflow,1Cauchy,-9.36947247231055
outflow,1Cauchy,-7.803986266612464
inflow,1Normal,-1396.7497079877176
inflow,1Normal,-944.0181553975887
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.471408079048846
outflow,1Cauchy,-10.107018251979486
outflow,1Cauchy,-8.01047651229473
outflow,1Cauchy,-7.368732986490981
outflow,1Cauchy,-6.6266809394355075
inflow,1Normal,-1262.279643341656
inflow,1Normal,-1186.7988674534363
inflow,1Normal,-279.31992782073536
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.937511224795617
outflow,1Cauchy,-9.993042118216161
outflow,1Cauchy,-9.043223942763166
outflow,1Cauchy,-8.953125251208057
outflow,1Cauchy,-5.478951414619954
inflow,1Normal,-1196.5144323091738
outflow,2Poisson,-510
inflow,1Normal,-97.01270571655058
outflow,1Cauchy,-12.501581624146578
outflow,1Cauchy,-10.691819711892121
outflow,1Cauchy,-10.167558720825836
outflow,1Cauchy,-9.718640585609231
outflow,1Cauchy,-8.86748110646693
inflow,1Normal,-1.4157695210677446
inflow,1Normal,-2211.0721150163486
inflow,1Normal,-792.2317525887088
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-17.71626111160461
outflow,1Cauchy,-12.242041577093891
outflow,1Cauchy,-11.76703586929724
outflow,1Cauchy,-8.553269231404233
outflow,1Cauchy,-8.251765834537053
inflow,1Normal,-557.309714893955
inflow,1Normal,-542.8524339455223
outflow,2Poisson,-170
outflow,1Cauchy,-11.66258253793837
outflow,1Cauchy,-9.135840961018731
outflow,1Cauchy,-7.825618865741643
outflow,1Cauchy,-7.8076264672013655
outflow,1Cauchy,-7.381681658587157
inflow,1Normal,-1456.1855995009491
inflow,1Normal,-285.2051238150402
inflow,1Normal,-225.05616220399213
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.24077612091537
outflow,1Cauchy,-16.06496665587175
outflow,1Cauchy,-9.571597614059595
outflow,1Cauchy,-9.367404623567754
outflow,1Cauchy,-8.510891438822634
inflow,1Normal,-2667.257469074965
inflow,1Normal,-258.8537532301068
outflow,1Cauchy,-11.178499609789647
outflow,1Cauchy,-10.790066000399952
outflow,1Cauchy,-9.41560475751184
outflow,1Cauchy,-9.31499624944067
outflow,1Cauchy,-6.256334772099654
inflow,1Normal,-3.2265883077190693
inflow,1Normal,-1349.6900154056946
inflow,1Normal,-292.3644197201121
outflow,1Cauchy,-19.092022893500076
outflow,1Cauchy,-17.486910455290214
outflow,1Cauchy,-10.93156009794696
outflow,1Cauchy,-8.642320447973372
outflow,1Cauchy,-5.531245445437715
inflow,1Normal,-1216.4928386076622
inflow,1Normal,-668.9081587777594
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-47.509331501737684
outflow,1Cauchy,-16.552881715894564
outflow,1Cauchy,-15.281038226501853
outflow,1Cauchy,-12.356512098167391
outflow,1Cauchy,-9.906626165919688
outflow,1Cauchy,-6.171360495781597
inflow,1Normal,-2001.2404963364709
inflow,1Normal,-707.1179493996358
inflow,1Normal,-664.9432913956421
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-26.408509059423817
outflow,1Cauchy,-15.088069104630925
outflow,1Cauchy,-11.027778449354457
outflow,1Cauchy,-9.84512947506876
outflow,1Cauchy,-7.050812230821447
inflow,1Normal,-1073.3862313825507
inflow,1Normal,-346.50451865984985
outflow,2Poisson,-340
inflow,1Normal,-207.25133714161998
outflow,1Cauchy,-12.183670557211663
outflow,1Cauchy,-9.931399773230371
outflow,1Cauchy,-9.87259288293271
outflow,1Cauchy,-8.623051592835859
outflow,1Cauchy,-6.466562318288118
inflow,1Normal,-1385.5244508398248
inflow,1Normal,-354.0790458500862
inflow,1Normal,-252.07155504009222
outflow,2Poisson,-170
outflow,1Cauchy,-15.740898531067028
outflow,1Cauchy,-9.561991876032415
outflow,1Cauchy,-9.013347717661004
outflow,1Cauchy,-7.4888281958023
outflow,1Cauchy,-5.5100779946110565
inflow,1Normal,-1897.5903225997436
inflow,1Normal,-199.27081969444237
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.324019134339792
outflow,1Cauchy,-10.232625636231985
outflow,1Cauchy,-9.477131864537627
outflow,1Cauchy,-4.5375161205532395
inflow,1Normal,-3188.384154335936
inflow,1Normal,-1900.43571392168
outflow,1Cauchy,-11.953978615457004
outflow,1Cauchy,-10.357157578168346
outflow,1Cauchy,-9.09485152400668
outflow,1Cauchy,-8.423005929879492
inflow,1Normal,-2959.8581282256328
inflow,1Normal,-1553.682676546812
inflow,1Normal,-75.48993787953684
outflow,1Cauchy,-11.3111815620985
outflow,1Cauchy,-9.577544528711666
outflow,1Cauchy,-8.133755186580027
outflow,1Cauchy,-5.413685649732042
outflow,1Cauchy,-2.775046602135891
inflow,1Normal,-816.5880020034191
inflow,1Normal,-761.0096319441719
inflow,1Normal,-237.01532380284434
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.184495534989278
outflow,1Cauchy,-11.691390816378188
outflow,1Cauchy,-10.062259194002195
outflow,1Cauchy,-9.852704633482025
outflow,1Cauchy,-8.278571761389365
inflow,1Normal,-1038.8351752329363
inflow,1Normal,-574.9913885782131
outflow,1Cauchy,-17.01371491822539
outflow,1Cauchy,-17.001398169807484
outflow,1Cauchy,-10.8837669564045
outflow,1Cauchy,-9.806110949454677
outflow,1Cauchy,-9.130485824384786
inflow,1Normal,-493.5980517914384
inflow,1Normal,-429.395052782408
inflow,1Normal,-323.9864654129374
outflow,2Poisson,-170
outflow,1Cauchy,-16.16944168539807
outflow,1Cauchy,-13.222948647863687
outflow,1Cauchy,-11.529599053102094
outflow,1Cauchy,-10.9444958684845
outflow,1Cauchy,-8.57149253891364
inflow,1Normal,-2682.9076307411733
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-160.26184572840913
inflow,1Normal,-50.190265803237466
outflow,1Cauchy,-12.53252629093733
outflow,1Cauchy,-12.150535181568799
outflow,1Cauchy,-10.4162045432427
outflow,1Cauchy,-7.5907285358935415
outflow,1Cauchy,-5.166840852176277
inflow,1Normal,-1642.8933896389037
inflow,1Normal,-1507.0096492752534
inflow,1Normal,-967.3832661724343
outflow,1Cauchy,-65.1947811936052
outflow,1Cauchy,-14.736246796739048
outflow,1Cauchy,-9.935267274691958
outflow,1Cauchy,-9.791271743701577
outflow,1Cauchy,-7.226040159254328
inflow,1Normal,-5134.847323009833
inflow,1Normal,-462.10272854241623
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-18.325423776388735
outflow,1Cauchy,-10.029447197246737
outflow,1Cauchy,-8.940589438400856
outflow,1Cauchy,-7.527175926372876
outflow,1Cauchy,-5.590761115005965
inflow,1Normal,-1607.1770231238872
inflow,1Normal,-1008.2473685936477
inflow,1Normal,-413.1676589424256
outflow,2Poisson,-170
outflow,1Cauchy,-18.683142660568937
outflow,1Cauchy,-13.063367707556104
outflow,1Cauchy,-9.725019473546032
outflow,1Cauchy,-7.7098873990291805
outflow,1Cauchy,-0.9436182622178997
inflow,1Normal,-1553.7446257853662
inflow,1Normal,-606.4484848959651
inflow,1Normal,-529.301906491742
outflow,2Poisson,-170
outflow,1Cauchy,-28.40597848539062
outflow,1Cauchy,-18.766366556191088
inflow,1Normal,-18.223086881146422
outflow,1Cauchy,-12.437563705226989
outflow,1Cauchy,-9.333381103835903
outflow,1Cauchy,-8.376276136825544
inflow,1Normal,-2976.8812931694606
inflow,1Normal,-1099.761141359988
outflow,2Poisson,-340
inflow,1Normal,-43.253410520024715
outflow,1Cauchy,-15.676323256912399
outflow,1Cauchy,-12.242744620952056
outflow,1Cauchy,-10.09909707060314
outflow,1Cauchy,-9.573033631030052
outflow,1Cauchy,-3.483115270354719
inflow,1Normal,-1028.3672650298008
inflow,1Normal,-931.0467195698568
inflow,1Normal,-729.0023434744231
inflow,1Normal,-357.75018083476766
outflow,1Cauchy,-19.273559896272573
outflow,1Cauchy,-11.074978232298168
outflow,1Cauchy,-10.517008467093246
outflow,1Cauchy,-9.768203164502136
outflow,1Cauchy,-8.451828189046434
inflow,1Normal,-1430.8989530204485
inflow,1Normal,-938.7406919655139
inflow,1Normal,-717.9478417686447
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.306793102826921
outflow,1Cauchy,-11.271683433554271
outflow,1Cauchy,-9.488820403960025
outflow,1Cauchy,-9.162160148465281
outflow,1Cauchy,-5.966699769213961
inflow,1Normal,-863.73223517006
inflow,1Normal,-819.6561270197953
inflow,1Normal,-194.07823085896467
outflow,1Cauchy,-26.846217197900636
outflow,1Cauchy,-9.24671773554601
outflow,1Cauchy,-9.052049522910462
outflow,1Cauchy,-8.271938742302947
outflow,1Cauchy,-5.770469932763756
inflow,1Normal,-2360.326897605574
inflow,1Normal,-715.3559205980578
outflow,1Cauchy,-580.4724763437066
inflow,1Normal,-575.0622521256513
outflow,2Poisson,-170
outflow,1Cauchy,-13.481639009907806
outflow,1Cauchy,-10.335111499120796
outflow,1Cauchy,-10.117632091824989
outflow,1Cauchy,-9.95705121162631
outflow,1Cauchy,-13785.118254324312
outflow,1Cauchy,-37.92281186829825
outflow,1Cauchy,-20.93105979972397
outflow,1Cauchy,-9.913367363321932
outflow,1Cauchy,-5.928832684555408
inflow,1Normal,-1502.8016997756354
inflow,1Normal,-346.0979121457434
inflow,1Normal,-319.0599434974906
outflow,1Cauchy,-30.087569250466363
outflow,1Cauchy,-11.685943295025519
outflow,1Cauchy,-10.277686164546619
outflow,1Cauchy,-8.98385244404674
inflow,1Normal,-1383.43521256541
inflow,1Normal,-386.15006040202076
outflow,1Cauchy,-12.386060758934388
outflow,1Cauchy,-11.885783760236134
outflow,1Cauchy,-10.597896710993542
outflow,1Cauchy,-10.214595506268635
outflow,1Cauchy,-9.457547007691218
inflow,1Normal,-2030.6151235588864
inflow,1Normal,-1642.7341269222957
inflow,1Normal,-1444.4529698191539
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.281405373413566
outflow,1Cauchy,-12.356902815231177
outflow,1Cauchy,-10.619275769894797
outflow,1Cauchy,-6.7764261681476725
outflow,1Cauchy,-4.750645020589658
inflow,1Normal,-1603.9902038543826
inflow,1Normal,-895.8785897359114
outflow,2Poisson,-170
inflow,1Normal,-37.64665594378194
outflow,1Cauchy,-13.739279090224674
outflow,1Cauchy,-11.043209214718024
outflow,1Cauchy,-11.030315515183153
outflow,1Cauchy,-9.600033035073212
inflow,1Normal,-1219.2746912422856
inflow,1Normal,-747.8616748158572
inflow,1Normal,-248.01675257927798
outflow,1Cauchy,-12.723784941396563
outflow,1Cauchy,-11.08508429764735
outflow,1Cauchy,-10.442938728318506
outflow,1Cauchy,-9.869521218549963
inflow,1Normal,-676.4539964558913
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-109.59275904836865
outflow,1Cauchy,-19.376294390458078
outflow,1Cauchy,-11.80958631435663
outflow,1Cauchy,-9.102186067169956
outflow,1Cauchy,-8.640051322893171
outflow,1Cauchy,-6.645991408063786
inflow,1Normal,-1227.3966356150506
inflow,1Normal,-1024.7288008265584
inflow,1Normal,-676.7327251399208
outflow,2Poisson,-170
outflow,1Cauchy,-17.866803029390294
outflow,1Cauchy,-16.748946467465856
outflow,1Cauchy,-9.933359213588897
outflow,1Cauchy,-6.611947178885808
inflow,1Normal,-905.5632430256153
inflow,1Normal,-780.6632418101217
outflow,2Poisson,-170
outflow,1Cauchy,-10.593960981038887
outflow,1Cauchy,-9.282148215927247
outflow,1Cauchy,-8.569047266564498
outflow,1Cauchy,-3.8973084315314255
outflow,1Cauchy,-0.5276816507449418
inflow,1Normal,-1223.704519986103
inflow,1Normal,-603.3827778903354
outflow,2Poisson,-170
inflow,1Normal,-29.873845560821266
outflow,1Cauchy,-9.592009290800858
outflow,1Cauchy,-9.511366761749109
outflow,1Cauchy,-7.866387728604732
outflow,1Cauchy,-2.000880831298459
inflow,1Normal,-3313.2047821771002
inflow,1Normal,-1486.6853549334967
outflow,1Cauchy,-30.077685508391564
outflow,1Cauchy,-13.630598906560529
outflow,1Cauchy,-11.834209218550779
outflow,1Cauchy,-8.110393579076346
outflow,1Cauchy,-1.7238876575407431
inflow,1Normal,-2476.882282341294
inflow,1Normal,-1883.5751108268369
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-9.417018174481752
outflow,1Cauchy,-8.77171126356718
outflow,1Cauchy,-8.361740552279564
outflow,1Cauchy,-4.975738812301846
outflow,1Cauchy,-1.6119000020221037
inflow,1Normal,-1997.6248296878005
inflow,1Normal,-425.0386511659375
inflow,1Normal,-351.111133104396
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-19.515449386975355
outflow,1Cauchy,-9.990237514752321
outflow,1Cauchy,-9.3660inflow,1Normal,-1327.0283578181115
inflow,1Normal,-610.2802426217153
inflow,1Normal,-293.3473408309485
inflow,1Normal,-223.91433215975738
outflow,1Cauchy,-8.649080037262038
outflow,1Cauchy,-8.305692207248452
outflow,1Cauchy,-3.8139497490715284
outflow,1Cauchy,-1.5049717906095754
inflow,1Normal,-1361.9832876017545
inflow,1Normal,-733.3996833437652
inflow,1Normal,-510.7757572379981
outflow,2Poisson,-340
outflow,2Poisson,-170
inflow,1Normal,-88.05357531163196
outflow,1Cauchy,-17.383562166323344
outflow,1Cauchy,-13.29552438749226
outflow,1Cauchy,-11.620163498736199
outflow,1Cauchy,-11.098229087645095
outflow,1Cauchy,-8.606174997460645
inflow,1Normal,-1846.3065582727168
inflow,1Normal,-1404.3456721185507
outflow,2Poisson,-170
outflow,1Cauchy,-23.01858655032882
outflow,1Cauchy,-11.780189502392439
outflow,1Cauchy,-9.93451819653415
outflow,1Cauchy,-8.439067223598155
inflow,1Normal,-1456.6555781082773
inflow,1Normal,-970.9856893406552
inflow,1Normal,-189.13804289400034
outflow,2Poisson,-170
outflow,1Cauchy,-82.74714403028148
outflow,1Cauchy,-9.503711054691186
outflow,1Cauchy,-5.667338756376404
outflow,1Cauchy,-5.220563032485262
outflow,1Cauchy,-3.8745467465181367
inflow,1Normal,-787.439806948942
outflow,2Poisson,-340
inflow,1Normal,-249.0397764893313
inflow,1Normal,-228.9599947756578
outflow,2Poisson,-170
outflow,1Cauchy,-17.216195131700815
outflow,1Cauchy,-12.881296956027306
outflow,1Cauchy,-9.477376697629188
outflow,1Cauchy,-9.298664022863782
outflow,1Cauchy,-7.790414145080133
inflow,1Normal,-1715.772920750222
inflow,1Normal,-1364.9025523724947
inflow,1Normal,-787.2196354121836
outflow,1Cauchy,-11.298242000286013
outflow,1Cauchy,-10.535258050854415
outflow,1Cauchy,-10.091711429073287
outflow,1Cauchy,-7.580953187624424
outflow,1Cauchy,-4.687010227383203
inflow,1Normal,-2276.6293258292676
inflow,1Normal,-660.253218513423
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-26.13359752884783
outflow,1Cauchy,-15.332149295973853
outflow,1Cauchy,-11.306204912566514
outflow,1Cauchy,-10.434010703337725
outflow,1Cauchy,-8.346075174947245
outflow,1Cauchy,-8.128153137866816
inflow,1Normal,-3265.3333163774932
inflow,1Normal,-998.5639155383897
inflow,1Normal,-544.318722777945
outflow,2Poisson,-170
outflow,1Cauchy,-45.019832573126365
outflow,1Cauchy,-10.954025915731489
outflow,1Cauchy,-9.959030722445581
outflow,1Cauchy,-9.533315988723512
outflow,1Cauchy,-9.132308225266405
inflow,1Normal,-2223.87954522199
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-29.864797843216913
outflow,1Cauchy,-18.55796264710208
outflow,1Cauchy,-15.634737184640809
outflow,1Cauchy,-10.001566478895151
outflow,1Cauchy,-8.032731619086967
inflow,1Normal,-1254.1943777662489
inflow,1Normal,-1057.9810963125553
inflow,1Normal,-594.2680265074343
outflow,2Poisson,-170
outflow,1Cauchy,-16.411874346555543
outflow,1Cauchy,-11.692627416251039
outflow,1Cauchy,-9.954153992342379
outflow,1Cauchy,-6.5657813195491315
outflow,1Cauchy,-5.2576256623009066
inflow,1Normal,-4937.977372599403
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-111.12707046082235
outflow,1Cauchy,-22.87169778190394
outflow,1Cauchy,-21.757036063537818
outflow,1Cauchy,-12.677094885631902
outflow,1Cauchy,-10.903467197073297
outflow,1Cauchy,-7.976905441954424
inflow,1Normal,-2030.0809808363133
inflow,1Normal,-1845.9429802907628
inflow,1Normal,-616.8972888712179
inflow,1Normal,-470.3848685555318
outflow,2Poisson,-170
inflow,1Normal,-38.20251654215152
outflow,1Cauchy,-10.776046158081707
outflow,1Cauchy,-9.986505337185282
outflow,1Cauchy,-9.154078353929284
outflow,1Cauchy,-8.377796676008433
outflow,1Cauchy,-8.075511818057098
inflow,1Normal,-2812.5341309391574
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.353425536577681
outflow,1Cauchy,-11.49421252219641
outflow,1Cauchy,-11.008773327330275
outflow,1Cauchy,-5.91770731111413
inflow,1Normal,-1577.2956837860725
inflow,1Normal,-883.9817657310277
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-155.97473932936836
outflow,1Cauchy,-16.31338784947604
outflow,1Cauchy,-13.425956853289522
outflow,1Cauchy,-11.458693953912912
outflow,1Cauchy,-9.518595061938068
outflow,1Cauchy,-8.729359137996374
inflow,1Normal,-1645.6742406178528
inflow,1Normal,-1491.7910116636722
inflow,1Normal,-149.34264941681548
outflow,1Cauchy,-11.83354327869332
outflow,1Cauchy,-10.22024634660966
outflow,1Cauchy,-9.170905179027738
outflow,1Cauchy,-8.80815792742591
inflow,1Normal,-1453.7159657891336
inflow,1Normal,-1218.0955348094762
inflow,1Normal,-874.4531193283769
inflow,1Normal,-36.873875252425314
outflow,1Cauchy,-15.82933115615762
outflow,1Cauchy,-9.84295229409603
outflow,1Cauchy,-9.506770918050107
outflow,1Cauchy,-2.5100337289388106
inflow,1Normal,-1106.0736128858166
inflow,1Normal,-936.3746821814125
outflow,2Poisson,-510
inflow,1Normal,-375.5436530082804
outflow,2Poisson,-340
outflow,1Cauchy,-12.332096312154608
outflow,1Cauchy,-10.04491786298984
outflow,1Cauchy,-9.91895644493325
outflow,1Cauchy,-8.266076133490461
outflow,1Cauchy,-4.542762349977075
inflow,1Normal,-1835.5090612078443
inflow,1Normal,-1095.8304414454126
inflow,1Normal,-522.6074401692351
outflow,2Poisson,-170
outflow,1Cauchy,-13.566937120711279
outflow,1Cauchy,-11.158309794303204
outflow,1Cauchy,-7.547428050411069
outflow,1Cauchy,-3.862161807237345
inflow,1Normal,-1576.0256445704763
inflow,1Normal,-923.3623950145092
inflow,1Normal,-500.5040144585387
outflow,2Poisson,-340
outflow,1Cauchy,-19.057764733538214
outflow,1Cauchy,-17.33245877100684
outflow,1Cauchy,-10.431234753229687
outflow,1Cauchy,-9.862857731590726
outflow,1Cauchy,-5.292729276963481
inflow,1Normal,-1403.0262098070325
inflow,1Normal,-1080.8051206487253
inflow,1Normal,-203.3482180912472
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.020887125851168
outflow,1Cauchy,-13.302131763086873
outflow,1Cauchy,-12.19789772532946
outflow,1Cauchy,-10.64087767618583
outflow,1Cauchy,-10.358109330394328
inflow,1Normal,-1417.388711575861
inflow,1Normal,-1411.0808788189179
inflow,1Normal,-385.1738124723397
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.50496122557109
outflow,1Cauchy,-12.165053488152598
outflow,1Cauchy,-10.10047405160966
outflow,1Cauchy,-9.054293310673776
outflow,1Cauchy,-0.05288541108735778
inflow,1Normal,-1457.2048610906681
inflow,1Normal,-1368.7501441802656
inflow,1Normal,-702.2348406312198
outflow,1Cauchy,-11.264449026008977
outflow,1Cauchy,-10.725652170561572
outflow,1Cauchy,-8.3839119223763
outflow,1Cauchy,-7.536974996658142
inflow,1Normal,-2131.539211322788
inflow,1Normal,-2013.1692125381044
outflow,2Poisson,-170
inflow,1Normal,-126.3983165894512
outflow,1Cauchy,-11.754395762859605
outflow,1Cauchy,-10.589601079148204
outflow,1Cauchy,-9.883954964356722
outflow,1Cauchy,-8.549355306022537
outflow,1Cauchy,-3.9956296527014095
inflow,1Normal,-3150.4706675707935
inflow,1Normal,-1221.8751031578968
outflow,2Poisson,-170
outflow,1Cauchy,-11.39283535302704
outflow,1Cauchy,-10.323935984634707
outflow,1Cauchy,-8.902835322686812
outflow,1Cauchy,-8.493557527169147
inflow,1Normal,-1774.4277257387744
inflow,1Normal,-763.2402982076933
inflow,1Normal,-365.80653106511033
inflow,1Normal,-224.0715236420897
outflow,2Poisson,-170
outflow,1Cauchy,-11.860021386664666
outflow,1Cauchy,-10.400484370238686
outflow,1Cauchy,-8.947201701990435
outflow,1Cauchy,-3.3542102341478977
outflow,1Cauchy,-2.8999008507665502
inflow,1Normal,-819.0234710758624
inflow,1Normal,-236.17475681753035
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-89.46005552568027
inflow,1Normal,-77.3134767477643
outflow,1Cauchy,-14.293718958325389
outflow,1Cauchy,-11.439910176702933
outflow,1Cauchy,-10.186076142837011
outflow,1Cauchy,-9.882530293569271
outflow,1Cauchy,-7.922336627339242
inflow,1Normal,-2209.7907869047544
inflow,1Normal,-788.0206484356147
outflow,2Poisson,-340
inflow,1Normal,-300.5513203051486
outflow,2Poisson,-170
outflow,1Cauchy,-17.274893132903017
outflow,1Cauchy,-12.634006700940041
outflow,1Cauchy,-8.56611638922366
inflow,1Normal,-1733.967997414154072368623
outflow,1Cauchy,-9.178953425840941
inflow,1Normal,-5543.625203409048
inflow,1Normal,-299.2750049328194
inflow,1Normal,-259.4129068450251
outflow,1Cauchy,-12.477422416024607
outflow,1Cauchy,-12.270753589550226
outflow,1Cauchy,-11.060131590831375
outflow,1Cauchy,-9.490741304385175
inflow,1Normal,-1158.7049343712881
inflow,1Normal,-1067.911239839679
inflow,1Normal,-931.4879307391244
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-20.085516687141826
outflow,1Cauchy,-9.490688697549038
outflow,1Cauchy,-8.979303399261006
outflow,1Cauchy,-8.560370222695173
outflow,1Cauchy,-7.784923340094354
inflow,1Normal,-2382.2521010868245
inflow,1Normal,-1803.0113580879856
inflow,1Normal,-501.4414923874732
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-10.468664318499297
outflow,1Cauchy,-10.004879097836541
outflow,1Cauchy,-9.735012187579665
outflow,1Cauchy,-9.333241963499777
outflow,1Cauchy,-8.232333329248407
inflow,1Normal,-3039.790132100072
inflow,1Normal,-2351.941525232336
outflow,1Cauchy,-13.16430563701625
outflow,1Cauchy,-9.408099738463454
outflow,1Cauchy,-8.281055923064999
outflow,1Cauchy,-7.397835356888741
inflow,1Normal,-2953.4092478539264
inflow,1Normal,-1545.5173640795824
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-10.663057319944134
outflow,1Cauchy,-10.246914899589457
outflow,1Cauchy,-8.993050435181466
outflow,1Cauchy,-7.350017906020064
outflow,1Cauchy,-6.245719450018482
inflow,1Normal,-3735.860087034672
inflow,1Normal,-2053.541838790045
inflow,1Normal,-1066.1224791925556
outflow,1Cauchy,-11.979646007428697
outflow,1Cauchy,-11.412099401876892
outflow,1Cauchy,-10.904049962080922
outflow,1Cauchy,-9.897090500135498
outflow,1Cauchy,-7.250375972601562
inflow,1Normal,-2336.1477614637406
inflow,1Normal,-883.8844176163896
outflow,2Poisson,-510
outflow,1Cauchy,-29.009225806909214
outflow,1Cauchy,-10.496458075525615
