Source Type,Distribution,Amount
inflow,1Normal,-1265.268667973573
inflow,1Normal,-289.422631174083
outflow,1Cauchy,-14.168327386559561
outflow,1Cauchy,-9.24743296357305
outflow,2Poisson,-340
inflow,1Normal,-301.5436995739691
outflow,2Poisson,-170
outflow,1Cauchy,-12.345277954410523
outflow,1Cauchy,-10.447575894459463
inflow,1Normal,-1556.1842684191638
outflow,2Poisson,-170
outflow,1Cauchy,-20.986646405995067
outflow,1Cauchy,-8.172110907459775
inflow,1Normal,-250.69257992937395
inflow,1Normal,-245.00100043409282
outflow,1Cauchy,-9.518311761894783
outflow,1Cauchy,-8.76754506570052
inflow,1Normal,-1354.1829085123077
outflow,1Cauchy,-7.724929863526258
outflow,1Cauchy,-3.5615656308386683
inflow,1Normal,-2260.4785266867693
outflow,1Cauchy,-11.549960854150186
outflow,1Cauchy,-10.326821310149013
inflow,1Normal,-719.3217864684858
inflow,1Normal,-633.3578607245297
outflow,2Poisson,-170
outflow,1Cauchy,-9.763460098383678
outflow,1Cauchy,-2.0283381315622666
inflow,1Normal,-3150.4706675707935
outflow,1Cauchy,-11.39283535302704
inflow,1Normal,-1427.2432030418447
outflow,1Cauchy,-16.078120552692766
outflow,1Cauchy,-9.708683667346389
outflow,2Poisson,-170
outflow,1Cauchy,-12.714299389571362
ouflow,1Cauchy,-10.252692574472555
outflow,1Cauchy,-8.011585716417889
inflow,1Normal,-1734.2456642917923
inflow,1Normal,-707.4574799580957
outflow,1Cauchy,-14.013745564264207
outflow,1Cauchy,-9.002766830545738
inflow,1Normal,-405.2974130854409
inflow,1Normal,-38.2999657087959
outflow,1Cauchy,-8.324934253187648
inflow,1Normal,-730.5330244004967
outflow,1Cauchy,-9.412365862250544
outflow,1Cauchy,-7.147508212199968
inflow,1Normal,-1183.0639839699948
outflow,2Poisson,-170
outflow,1Cauchy,-9.845459267156647
inflow,1Normal,-1311.685268572305
outflow,1Cauchy,-9.803676963679552
outflow,1Cauchy,-8.74515647901526
inflow,1Normal,-1324.1738036229183
outflow,2Poisson,-170
outflow,1Cauchy,-15.640662580734908
outflow,1Cauchy,-11.359709909373196
inflow,1Normal,-2383.3723715062256
outflow,2Poisson,-170
outflow,1Cauchy,-13.063831857007585
outflow,1Cauchy,-1.659766477907949
inflow,1Normal,-1706.417469411791
outflow,2Poisson,-340
outflow,1Cauchy,-10.303519843335586
outflow,1Cauchy,-3.1909181816731387
inflow,1Normal,-638.1430159712763
inflow,1Normal,-32.70588248892832
outflow,1Cauchy,-15.612968336338332
outflow,1Cauchy,-9.677664609883701
inflow,1Normal,-1757.0240445389522
outflow,1Cauchy,-10.237192605452647
outflow,1Cauchy,-8.322220562656101
outflow,2Poisson,-340
inflow,1Normal,-147.45687265278136
inflow,1Normal,-58.43240214074239
outflow,1Cauchy,-37.03271871670012
outflow,1Cauchy,-13.814880171547554
inflow,1Normal,-1942.6227687973224
outflow,1Cauchy,-23.807149734266748
outflow,1Cauchy,-12.422239859804208
inflow,1Normal,-424.6539080617634
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.909758398030725
outflow,1Cauchy,-4.486491499289596
inflow,1Normal,-1659.4517691184233
outflow,2Poisson,-170
outflow,1Cauchy,-12.00081842568997
outflow,1Cauchy,-5.875972075469585
inflow,1Normal,-690.6721235556755
inflow,1Normal,-157.3505132468821
outflow,1Cauchy,-10.440880823243821
outflow,1Cauchy,-8.107689080485159
inflow,1Normal,-706.7721556178601
inflow,1Normal,-311.4436704460857
outflow,1Cauchy,-10.057357895882891
outflow,1Cauchy,-0.5542806451087117
inflow,1Normal,-1379.029742435263
outflow,1Cauchy,-9.69933712437046
outflow,1Cauchy,-7.808028172123494
inflow,1Normal,-1295.0569928449613
inflow,1Normal,-123.05176988673132
outflow,1Cauchy,-10.172435521813837
outflow,1Cauchy,-9.846901805552614
inflow,1Normal,-1031.1247103696398
inflow,1Normal,-228.7169921123862
outflow,1Cauchy,-11.126417846756809
outflow,1Cauchy,-9.617285635072545
inflow,1Normal,-2069.8157670507144
inflow,1Normal,-171.39911015233125
outflow,1Cauchy,-5.368870747100415
outflow,1Cauchy,-1.5536468988288323
inflow,1Normal,-1026.278089747575
outflow,2Poisson,-170
outflow,1Cauchy,-8.043435403727278
outflow,1Cauchy,-6.521834898830841
inflow,1Normal,-1524.1581485825784
outflow,2Poisson,-170
outflow,1Cauchy,-11.827633359389838
outflow,1Cauchy,-11.497797693094581
inflow,1Normal,-361.1311340520182
outflow,1Cauchy,-8.558764232467302
outflow,1Cauchy,-7.881810526531686
inflow,1Normal,-2625.98258836252
outflow,1Cauchy,-9.8891584286754
outflow,1Cauchy,-3.4836682899803586
inflow,1Normal,-460.08123269072246
inflow,1Normal,-390.16578220694737
outflow,1Cauchy,-15.523848220137854
outflow,1Cauchy,-5.762233108257079
inflow,1Normal,-908.1206627941249
inflow,1Normal,-480.41592685077745
outflow,1Cauchy,-17.61208583857729
outflow,1Cauchy,-8.070855304382613
inflow,1Normal,-489.27435895483666
outflow,1Cauchy,-14.50068405934625
outflow,1Cauchy,-8.843858245313411
inflow,1Normal,-1230.3496363671047
inflow,1Normal,-852.6986896039514
outflow,1Cauchy,-9.362626058306141
outflow,1Cauchy,-8.988635358471997
inflow,1Normal,-1464.7160378586439
outflow,1Cauchy,-9.728581975162601
outflow,1Cauchy,-9.192169876080015
inflow,1Normal,-1390.712703598641
outflow,2Poisson,-170
outflow,1Cauchy,-13.665209166210598
outflow,1Cauchy,-4.610144744194636
inflow,1Normal,-1517.199809935654
outflow,2Poisson,-340
outflow,1Cauchy,-10.363180150742515
outflow,1Cauchy,-8.745273391701836
inflow,1Normal,-890.5364766447576
inflow,1Normal,-267.9308194936965
outflow,2Poisson,-170
outflow,1Cauchy,-14.41519195405514
outflow,1Cauchy,-9.895197582602695
outflow,2Poisson,-170
inflow,1Normal,-44.80954649346707
outflow,1Cauchy,-29.092350018278683
outflow,1Cauchy,-7.306610170485428
inflow,1Normal,-2199.5171743173655
inflow,1Normal,-1242.3461073298092
outflow,1Cauchy,-10.904272916604222
outflow,1Cauchy,-9.844142372053883
inflow,1Normal,-599.3647343122675
outflow,1Cauchy,-40.13354893726842
inflow,1Normal,-1549.8355538520436
outflow,2Poisson,-170
outflow,1Cauchy,-9.734083298909605
outflow,1Cauchy,-8.298914088601267
inflow,1Normal,-368.1728526407628
outflow,1Cauchy,-12.976973026409624
outflow,1Cauchy,-10.801745412615643
inflow,1Normal,-1457.1913928092456
inflow,1Normal,-601.7054227845961
outflow,2Poisson,-170
outflow,1Cauchy,-16.41182132144734
outflow,1Cauchy,-11.224853682865316
inflow,1Normal,-1451.5875260534237
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-2.0855642145989073
inflow,1Normal,-750.790248464076
inflow,1Normal,-114.88133098816107
outflow,1Cauchy,-13.447164873920862
outflow,1Cauchy,-8.780858326504067
outflow,2Poisson,-340
inflow,1Normal,-277.08364628713366
outflow,1Cauchy,-8.79177346146282
inflow,1Normal,-820.3449413389329
outflow,2Poisson,-170
outflow,1Cauchy,-5.540319936936244
outflow,1Cauchy,-2.181200261609739
inflow,1Normal,-1201.087687647097
outflow,1Cauchy,-195.1709065729087
outflow,2Poisson,-170
outflow,1Cauchy,-7.895539860710936
inflow,1Normal,-2312.0825198629277
outflow,1Cauchy,-9.92714855023636
outflow,1Cauchy,-6.227634069019486
inflow,1Normal,-597.1582439084386
outflow,1Cauchy,-22.254170892956054
outflow,1Cauchy,-8.406915518637575
inflow,1Normal,-1998.317095096774
outflow,2Poisson,-170
outflow,1Cauchy,-8.578297065163834
outflow,1Cauchy,-6.602212212886281
inflow,1Normal,-1221.8786158887574
inflow,1Normal,-682.9143725431904
outflow,2Poisson,-170
outflow,1Cauchy,-14.652799424510555
outflow,1Cauchy,-7.056334468711194
inflow,1Normal,-1766.2006405295394
outflow,2Poisson,-170
outflow,1Cauchy,-18.67256362853648
outflow,1Cauchy,-11.93494390281025
inflow,1Normal,-586.2800760716368
inflow,1Normal,-284.83351350910834
outflow,2Poisson,-170
outflow,1Cauchy,-13.23436706293127
outflow,1Cauchy,-12.472610879475573
inflow,1Normal,-376.24853003157136
outflow,1Cauchy,-9.350194038711733
outflow,1Cauchy,-6.935471702663715
inflow,1Normal,-1306.0415473538644
inflow,1Normal,-254.3762027329855
outflow,2Poisson,-170
outflow,1Cauchy,-8.562730044886296
outflow,1Cauchy,-8.534383274502536
inflow,1Normal,-1212.171320576618
outflow,1Cauchy,-12.505384687160246
outflow,1Cauchy,-9.271516415524822
inflow,1Normal,-1086.8148593927294
outflow,1Cauchy,-43.91769507362454
outflow,1Cauchy,-18.389324578290562
inflow,1Normal,-2188.208725094715
outflow,2Poisson,-170
outflow,1Cauchy,-15.805791815024826
outflow,1Cauchy,-6.569926271291882
inflow,1Normal,-3033.154204571315
outflow,1Cauchy,-10.973070177747895
outflow,1Cauchy,-8.021256876102424
inflow,1Normal,-1461.6900088341883
inflow,1Normal,-437.88546933996383
outflow,1Cauchy,-9.991644070747418
outflow,1Cauchy,-9.409053365442333
inflow,1Normal,-1579.3778447926918
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-7.030265927408483
inflow,1Normal,-613.0051360620349
inflow,1Normal,-370.77338807110004
outflow,2Poisson,-170
outflow,1Cauchy,-18.537196639886794
inflow,1Normal,-870.767672862813
inflow,1Normal,-851.2279606584788
outflow,1Cauchy,-17.349111620076975
outflow,1Cauchy,-7.124763025988859
inflow,1Normal,-1252.5012575412727
inflow,1Normal,-1218.5353840104988
outflow,1Cauchy,-9.405286629539031
outflow,1Cauchy,-2.4034217633882298
inflow,1Normal,-1953.8162722648708
outflow,2Poisson,-170
outflow,1Cauchy,-1.118370635244899
inflow,1Normal,-821.9352453072233
outflow,1Cauchy,-12.787251325072454
outflow,1Cauchy,-2.4575803884802516
inflow,1Normal,-804.3818156142723
outflow,1Cauchy,-10.909903943355946
outflow,1Cauchy,-8.227726827066942
inflow,1Normal,-2005.218198197545
outflow,2Poisson,-170
outflow,1Cauchy,-3.5678350684052678
inflow,1Normal,-1190.8290190693772
outflow,1Cauchy,-18.0692011839864
outflow,1Cauchy,-10.86255294483098
inflow,1Normal,-657.5191162001083
outflow,2Poisson,-170
outflow,1Cauchy,-11.273205477149027
outflow,1Cauchy,-11.15873tflow,1Cauchy,-8.661675627534846
inflow,1Normal,-1567.5819444629396
outflow,2Poisson,-170
outflow,1Cauchy,-9.897082507176812
outflow,1Cauchy,-3.4476480437896315
inflow,1Normal,-530.656495844513
outflow,1Cauchy,-8.430128954019455
outflow,1Cauchy,-2.3781461699541264
inflow,1Normal,-1114.8862884765163
outflow,1Cauchy,-12.339323619726729
inflow,1Normal,-748.3243060932396
outflow,1Cauchy,-6.038919580444071
outflow,1Cauchy,-277.0459564454578
inflow,1Normal,-188.49363163846
outflow,1Cauchy,-10.155816995783393
inflow,1Normal,-3180.9700674991163
outflow,2Poisson,-170
outflow,1Cauchy,-12.134296011861764
outflow,1Cauchy,-11.072583735486178
inflow,1Normal,-2063.2437222807366
outflow,2Poisson,-510
outflow,1Cauchy,-10.93667195424426
outflow,1Cauchy,-9.362561637415297
inflow,1Normal,-1396.7214852635027
inflow,1Normal,-1239.2800090915916
outflow,1Cauchy,-8.144767528081811
outflow,1Cauchy,-7.983987915798856
inflow,1Normal,-1529.2853889463104
inflow,1Normal,-379.86640306488795
outflow,1Cauchy,-11.244724251024634
outflow,1Cauchy,-8.28414230016643
inflow,1Normal,-1774.4277257387744
inflow,1Normal,-365.80653106511033
outflow,1Cauchy,-11.860021386664666
outflow,1Cauchy,-8.947201701990435
inflow,1Normal,-819.0234710758624
outflow,2Poisson,-170
outflow,1Cauchy,-14.293718958325389
outflow,1Cauchy,-7.922336627339242
inflow,1Normal,-752.3736514593181
outflow,2Poisson,-170
outflow,1Cauchy,-66.44743633364916
outflow,1Cauchy,-10.145241718283005
inflow,1Normal,-556.7551156269317
outflow,2Poisson,-340
outflow,1Cauchy,-10.030889489518936
outflow,1Cauchy,-6.727908926042382
inflow,1Normal,-3499.8973616963
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-9.868861552762855
inflow,1Normal,-2209.7907869047544
outflow,1Cauchy,-12.634006700940041
inflow,1Normal,-1008.8550224286728
outflow,2Poisson,-170
outflow,1Cauchy,-22.484744370165846
outflow,1Cauchy,-9.84694994172836
inflow,1Normal,-973.13690460951
outflow,1Cauchy,-12.970845496751469
outflow,1Cauchy,-12.71565850707578
inflow,1Normal,-1070.7695124402005
outflow,1Cauchy,-9.319496048128817
outflow,1Cauchy,-7.060505039906015
inflow,1Normal,-1126.2388987399224
inflow,1Normal,-894.2479839162864
outflow,2Poisson,-510
outflow,1Cauchy,-12.107794175109
outflow,1Cauchy,-7.705413016769982
inflow,1Normal,-1733.967997414196
inflow,1Normal,-863.4944738997212
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-11.689246719329029
outflow,1Cauchy,-9.573977062479946
inflow,1Normal,-2270.1711816382776
outflow,2Poisson,-340
outflow,1Cauchy,-13.465352196745446
outflow,1Cauchy,-11.225036959923695
inflow,1Normal,-3534.0579048638924
outflow,1Cauchy,-15.940128856432857
outflow,1Cauchy,-12.918667152465346
inflow,1Normal,-690.8622074067516
outflow,1Cauchy,-176.36702780847122
inflow,1Normal,-37.499250476486345
outflow,1Cauchy,-20.139064110804824
inflow,1Normal,-641.5495341908652
outflow,1Cauchy,-15.154192068986031
outflow,1Cauchy,-10.08004167429607
inflow,1Normal,-2162.3068210331617
outflow,2Poisson,-170
outflow,1Cauchy,-7.957432460179785
outflow,1Cauchy,-7.062289079353318
inflow,1Normal,-1618.814134243402
outflow,1Cauchy,-11.976684957140126
outflow,1Cauchy,-9.150894129562333
inflow,1Normal,-1078.5742647883105
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-10.603708851322136
outflow,1Cauchy,-4.464566940542661
inflow,1Normal,-1052.9782551178116
outflow,2Poisson,-170
outflow,1Cauchy,-8.850926321762428
outflow,1Cauchy,-8.787053562752403
inflow,1Normal,-704.1817115342702
outflow,2Poisson,-170
inflow,1Normal,-1907.9811746719784
inflow,1Normal,-635.1294864741533
outflow,1Cauchy,-17.9449628877177
outflow,1Cauchy,-8.857294534235901
inflow,1Normal,-1614.9622894450652
outflow,1Cauchy,-8.76108045854777
outflow,1Cauchy,-8.34466071286196
inflow,1Normal,-1736.00665605992
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-11.055347995243022
outflow,1Cauchy,-9.167430068067972
inflow,1Normal,-712.4525368496172
outflow,2Poisson,-170
outflow,1Cauchy,-11.201583698274547
outflow,1Cauchy,-9.42875258670537
inflow,1Normal,-2212.3480314250905
outflow,2Poisson,-170
outflow,1Cauchy,-16.00934906741537
outflow,1Cauchy,-9.061082603823582
inflow,1Normal,-1160.5586497160148
outflow,2Poisson,-170
outflow,1Cauchy,-14.959341331073665
outflow,1Cauchy,-14.413429238793162
inflow,1Normal,-1076.4790253309711
inflow,1Normal,-378.1287531859281
outflow,1Cauchy,-12.116998626760193
outflow,1Cauchy,-10.598608237460047
inflow,1Normal,-443.95440537659994
outflow,1Cauchy,-25.723276955820666
outflow,1Cauchy,-9.6042273679199
inflow,1Normal,-351.20557166292235
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-12.067429639622786
outflow,1Cauchy,-8.234335541893623
inflow,1Normal,-1214.3732856832166
inflow,1Normal,-693.8562526080723
outflow,1Cauchy,-9.798384284313103
outflow,1Cauchy,-9.766710009729156
inflow,1Normal,-1133.3025362174392
inflow,1Normal,-1080.357505129906
outflow,1Cauchy,-8.571208293968827
outflow,1Cauchy,-8.394455718606796
inflow,1Normal,-1031.4860198096383
outflow,2Poisson,-170
outflow,1Cauchy,-14.316051413077757
outflow,1Cauchy,-11.376776839669382
inflow,1Normal,-1060.6956936894453
outflow,2Poisson,-170
outflow,1Cauchy,-9.996841582683988
outflow,1Cauchy,-8.858907632606794
inflow,1Normal,-1319.5963962152678
outflow,1Cauchy,-10.182626864959005
inflow,1Normal,-1332.905717104439
inflow,1Normal,-292.8936972706108
outflow,1Cauchy,-11.54055848131783
outflow,1Cauchy,-10.428277921371398
inflow,1Normal,-1457.0964535956577
outflow,1Cauchy,-11.835874707842592
outflow,1Cauchy,-10.531182984475105
inflow,1Normal,-1973.9655636226153
outflow,1Cauchy,-9.21157091325147
outflow,1Cauchy,-7.712240988158111
inflow,1Normal,-1787.4484599339908
outflow,1Cauchy,-12.584219973877765
inflow,1Normal,-1466.4885610747413
outflow,2Poisson,-170
outflow,1Cauchy,-7.829324885110875
outflow,1Cauchy,-4.260862298087689
inflow,1Normal,-1681.1264610980213
outflow,2Poisson,-170
outflow,1Cauchy,-14.183165297472447
outflow,1Cauchy,-9.335958045953012
inflow,1Normal,-2752.914727189822
outflow,1Cauchy,-10.327121096697473
outflow,1Cauchy,-7.92096010576487
inflow,1Normal,-1827.170092411602
outflow,1Cauchy,-10.418403161749492
inflow,1Normal,-1998.014693379055
outflow,2Poisson,-170
outflow,1Cauchy,-10.94817966854044
outflow,1Cauchy,-8.224098363062916
inflow,1Normal,-744.8632066432353
outflow,1Cauchy,-9.888161572971
outflow,1Cauchy,-6.483578454619011
inflow,1Normal,-2.95190950813371
inflow,1Normal,-306.0562227617993
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.595020810219776
outflow,1Cauchy,-10.76542852853537
inflow,1Normal,-328.5993223438492
outflow,1Cauchy,-12.14288823812853
outflow,1Cauchy,-11.413978134507646
inflow,1Normal,-2644.6452539288407
outflow,2Poisson,-170
outflow,1Cauchy,-51.08585283754625
outflow,1Cauchy,-10.516789178702055
inflow,1Normal,-1356.2438753564188
inflow,1Normal,-342.32898247989783
outflow,1Cauchy,-10.539566023120928
outflow,1Cauchy,-5.716746435092939
inflow,1Normal,-2604.112101445911
outflow,1Cauchy,-10.100845738855407
outflow,1Cauchy,-9.939584437794823
inflow,1Normal,-1456.3661808034435
inflow,1Normal,-1201.554714009334
outflow,1Cauchy,-11.174376614250239
outflow,1Cauchy,-3.3319385959819376
inflow,1Normal,-672.8320568601223
inflow,1Normal,-418.11009268077333
outflow,1Cauchy,-16.210547959863767
inflow,1Normal,-2226.758031974562
inflow,1Normal,-622.6862932572146
outflow,2Poisson,-170
outflow,1Cauchy,-14.994131296713991
outflow,1Cauchy,-8.092032723087732
outflow,2Poisson,-510
inflow,1Normal,-456.96780558073795
outflow,1Cauchy,-11.387901095912719
outflow,1Cauchy,-8.946729317104502
inflow,1Normal,-1874.2798110544798
outflow,1Cauchy,-30.347806802588945
outflow,1Cauchy,-12.22227184415636
inflow,1Normal,-672.6332332827042
outflow,1Cauchy,-12.758622991278665
outflow,1Cauchy,-5.721621623283661
inflow,1Normal,-300.1155600056503
outflow,1Cauchy,-11.948624522342907
outflow,1Cauchy,-5.803943194311498
inflow,1Normal,-1107.5384115843679
outflow,2Poisson,-510
outflow,1Cauchy,-7.013614975348872
outflow,1Cauchy,-2.6590224767542496
inflow,1Normal,-1065.8466305621562
outflow,1Cauchy,-47.86898320670186
outflow,1Cauchy,-11.668974907768849
inflow,1Normal,-1025.9290036089985
outflow,2Poisson,-340
outflow,1Cauchy,-9.872504713713925
outflow,1Cauchy,-7.382670772846048
inflow,1Normal,-2555.4631415909184
outflow,1Cauchy,-9.286008879964811
inflow,1Normal,-971.8380187251224
outflow,2Poisson,-170
outflow,1Cauchy,-11.05727178789541
outflow,1Cauchy,-8.784674176628164
inflow,1Normal,-700.4150484547456
outflow,2Poisson,-170
outflow,1Cauchy,-10.816971981093761
outflow,1Cauchy,-4.442145516435112
inflow,1Normal,-472.1579928465058
outflow,2Poisson,-170
outflow,1Cauchy,-12.111062904564104
inflow,1Normal,-1457.4885683006353
outflow,1Cauchy,-21.783729777899282
outflow,1Cauchy,-20.84351271732926
outflow,2Poisson,-170
inflow,1Normal,-162.44432366234847
inflow,1Normal,-80.55959582266823
outflow,1Cauchy,-10.073645393867675
outflow,1Cauchy,-9.336804349944405
inflow,1Normal,-851.2992609194037
inflow,1Normal,-486.2291266414363
outflow,1Cauchy,-7.98973045434864
inflow,1Normal,-780.6653224498604
outflow,1Cauchy,-11.307715603843471
outflow,1Cauchy,-8.959904239380412
inflow,1Normal,-1151.6422414046215
outflow,1Cauchy,-9.36213327554032
outflow,1Cauchy,-8.306147473796834
inflow,1Normal,-1045.5017872668193
outflow,1Cauchy,-12.062889810171837
outflow,1Cauchy,-11.511182675339125
inflow,1Normal,-1641.8052489849917
inflow,1Normal,-1101.824437343941
outflow,1Cauchy,-9.36041204698291
outflow,1Cauchy,-7.330077765897222
inflow,1Normal,-2151.191278919908
outflow,1Cauchy,-9.883267006777892
outflow,1Cauchy,-7.02643110648377
inflow,1Normal,-1962.304119864565
inflow,1Normal,-266.69466212442535
outflow,1Cauchy,-8.591113363571424
outflow,2Poisson,-170
outflow,1Cauchy,-10.934964992337255
outflow,1Cauchy,-7.7837645907201605
inflow,1Normal,-2848.6857655596104
outflow,1Cauchy,-9.150670398938512
outflow,1Cauchy,-2.777517492002998
inflow,1Normal,-938.1277780394682
inflow,1Normal,-48.02618500312388
outflow,1Cauchy,-16.354460544661265
outflow,1Cauchy,-3.822755494846046
inflow,1Normal,-2181.458832207644
inflow,1Normal,-1078.758284323606
outflow,1Cauchy,-10.54949049061103
outflow,1Cauchy,-9.981739625026862
inflow,1Normal,-2662.1479129993404
outflow,1Cauchy,-9.5586647179153
inflow,1Normal,-4087.9601931672646
outflow,1Cauchy,-15.79619987871643
outflow,1Cauchy,-14.44747610019953
inflow,1Normal,-1912.2679786604863
outflow,1Cauchy,-37.27459070808524
outflow,1Cauchy,-10.46106832959094
inflow,1Normal,-1940.102032738087
inflow,1Normal,-780.5559855327949
outflow,2Poisson,-170
outflow,1Cauchy,-12.589158040200317
outflow,1Cauchy,-10.84229120485306
inflow,1Normal,-1141.1433692108794
outflow,1Cauchy,-18.335377312880397
outflow,1Cauchy,-8.145120445424833
inflow,1Normal,-1606.8067182685618
outflow,2Poisson,-170
outflow,1Cauchy,-11.207768443069119
outflow,1Cauchy,-11.179744949182517
inflow,1Normal,-1995.7593105698613
outflow,1Cauchy,-12.867500814209947
outflow,1Cauchy,-9.15541827047271
inflow,1Normal,-255.8762461440395
outflow,1Cauchy,-10.271178249628903
outflow,1Cauchy,-7.957831310925123
inflow,1Normal,-136.23121648408835
outflow,1Cauchy,-10.799663780896365
outflow,1Cauchy,-9.019980864595206
inflow,1Normal,-1090.731208295348
outflow,2Poisson,-170
outflow,1Cauchy,-14.326567649836688
inflow,1Normal,-788.7729314552032
outflow,1Cauchy,-200.99606044035502
outflow,1Cauchy,-72.28885925826646
inflow,1Normal,-1534.7546538640493
outflow,2Poisson,-340
outflow,1Cauchy,-11.251480127128389
inflow,1Normal,-716.4571034297022
outflow,1Cauchy,-20.17919817584945
outflow,1Cauchy,-8.245806248543445
inflow,1Normal,-1454.0172486571905
outflow,1Cauchy,-34.80732930456285
outflow,1Cauchy,-28.53998580990773
inflow,1Normal,-1516.875488402829
outflow,1Cauchy,-10.163343727067742
outflow,1Cauchy,-6.539830872534937
inflow,1Normal,-941.2766692568603
outflow,2Poisson,-340
outflow,1Cauchy,-13.337629832518681
outflow,1Cauchy,-11.979485497832933
inflow,1Normal,-1253.011974133383
inflow,1Normal,-711.166687009479
outflow,1Cauchy,-10.877635974261956
outflow,1Cauchy,-10.29313350146953
inflow,1Normal,-560.0703240450877
outflow,1Cauchy,-11.823784226554686
outflow,1Cauchy,-9.408534010468907
inflow,1Normal,-817.298633586347
outflow,2Poisson,-170
outflow,1Cauchy,-16.76204165237244
outflow,1Cauchy,-10.871134033214616
inflow,1Normal,-1164.0931747977913
inflow,1Normal,-542.1616244751704
outflow,2Poisson,-340
outflow,1Cauchy,-19.409815781219912
outflow,1Cauchy,-7.970468173924399
inflow,1Normal,-379.50573198523614
inflow,1Normal,-332.05608704297873
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-19.591304045313215
inflow,1Normal,-573.6809088004811
inflow,1Normal,-479.5814309107147
outflow,2Poisson,-170
outflow,1Cauchy,-7.867137076512945
outflow,1Cauchy,-7.8231539897694375
inflow,1Normal,-1293.9455338812834
outflow,1Cauchy,-9.597741375820851
inflow,1Normal,-1713.812483532179
outflow,1Cauchy,-10.48180817613443
outflow,1Cauchy,-8.077026019618382
inflow,1Normal,-828.9490633301078
outflow,1Cauchy,-24.84640294263314
outflow,1Cauchy,-11.874961298548113
inflow,1Normal,-1452.9484967354274
outflow,1Cauchy,-17.900230893780055
outflow,1Cauchy,-10.259412029955415
inflow,1Normal,-1140.2322007598916
outflow,2Poisson,-170
outflow,1Cauchy,-9.456308871886694
outflow,1Cauchy,-7.999127902636339
inflow,1Normal,-1146.6833301190495
outflow,2Poisson,-170
outflow,1Cauchy,-12.76432275610615
outflow,1Cauchy,-2.564779884536855
inflow,1Normal,-943.9192473227419
inflow,1Normal,-859.3630558930088
outflow,2Poisson,-170
outflow,1Cauchy,-11.383770269523744
outflow,1Cauchy,-4.745871502823231
inflow,1Normal,-637.1079074480867
outflow,2Poisson,-170
outflow,1Cauchy,-14.130322179291602
outflow,1Cauchy,-10.21702860828593
inflow,1Normal,-2198.616737887186
inflow,1Normal,-389.02218057062043
outflow,1Cauchy,-10.05128243524926
outflow,1Cauchy,-5.714043039370709
inflow,1Normal,-1390.5272374387052
outflow,1Cauchy,-14.32496032680439
outflow,1Cauchy,-11.307052403832834
inflow,1Normal,-319.2504113411268
outflow,1Cauchy,-9.871678599000314
outflow,1Cauchy,-9.805437325679629
inflow,1Normal,-1418.4452167740415
outflow,1Cauchy,-14.22817886332227
outflow,1Cauchy,-9.375904526326721
inflow,1Normal,-1701.63170360767
outflow,2Poisson,-170
outflow,1Cauchy,-9.857982226099809
outflow,1Cauchy,-9.49594821696723
inflow,1Normal,-1582.9850162815035
outflow,2Poisson,-170
outflow,1Cauchy,-14.040078599734677
outflow,1Cauchy,-10.925250897147173
inflow,1Normal,-773.410078471246
inflow,1Normal,-639.3990723450731
outflow,1Cauchy,-11.431786118301414
outflow,1Cauchy,-10.347566568923405
inflow,1Normal,-531.5135308560887
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.335221862087996
outflow,1Cauchy,-7.300978249207543
inflow,1Normal,-681.9416808004391
inflow,1Normal,-21.505611040063854
outflow,1Cauchy,-10.71947418557944
outflow,1Cauchy,-8.516104563147747
inflow,1Normal,-926.8993151265423
outflow,2Poisson,-170
inflow,1Normal,-60.64494455886358
outflow,1Cauchy,-17.50066283095898
outflow,1Cauchy,-4.263157005600637
inflow,1Normal,-1147.172770342366
outflow,1Cauchy,-7.831079463816616
inflow,1Normal,-1260.032963480682
inflow,1Normal,-793.9717071184205
outflow,1Cauchy,-14.79323452777113
outflow,1Cauchy,-5.845003866456399
inflow,1Normal,-318.6018600133988
outflow,2Poisson,-170
outflow,1Cauchy,-15.779899804392603
outflow,1Cauchy,-12.75753890875326
inflow,1Normal,-678.8222173001973
outflow,1Cauchy,-15.578275117702603
outflow,1Cauchy,-8.43600633078819
inflow,1Normal,-1636.3969369483445
outflow,2Poisson,-170
outflow,1Cauchy,-9.531634598234817
outflow,1Cauchy,-7.451329536653032
inflow,1Normal,-430.1662495527932
outflow,2Poisson,-170
outflow,1Cauchy,-8.834014616776752
outflow,1Cauchy,-3.050230326775111
inflow,1Normal,-2374.15275942015
outflow,1Cauchy,-10.666307437546838
outflow,1Cauchy,-5.12147122561034
inflow,1Normal,-966.9051731691894
outflow,2Poisson,-170
